playerName,playerId,contestantId,team_name,321,label,match_id,date
M. Lund,5vholxar2s1konelieg8wjv85,7hlumphk42363z3i2nry2wrzj,Norrköping,0.08687672764062881,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
A. Sigurðsson,5mb3g5nufbwhw09w3wgm6glwp,7hlumphk42363z3i2nry2wrzj,Norrköping,0.1588273048400879,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
M. Baggesen,2lafgzvhv0er31i6c2nb6xqfo,7hlumphk42363z3i2nry2wrzj,Norrköping,0.018253235146403313,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
L. Shabani,5mvf0ohb2871fz3jhuhgmte22,7hlumphk42363z3i2nry2wrzj,Norrköping,0.02651139348745346,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
V. Eriksson,9s3boszvqn3fzsx0r1xswqyqy,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.09501055628061295,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
Wenderson,6vy0wrnn1jz4tjp9ofxr9qesq,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.04210878536105156,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
V. Eriksson,9s3boszvqn3fzsx0r1xswqyqy,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.06510065495967865,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
A. Sigurðsson,5mb3g5nufbwhw09w3wgm6glwp,7hlumphk42363z3i2nry2wrzj,Norrköping,0.0407913513481617,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
V. Eriksson,9s3boszvqn3fzsx0r1xswqyqy,durq4oppf7c08tnbzrlebt0uz,Värnamo,0.14066600799560547,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
V. Lind,7qgiqoaaarr6c2bs4yffqwju2,7hlumphk42363z3i2nry2wrzj,Norrköping,0.03166710212826729,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
