playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,RWDM vs Sporting Charleroi,94ktdgzg2l7zew0rnzaqd50d0,2024-05-04,0,0.0124655049294233,0.3854
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,Sporting Charleroi vs Anderlecht,4xnl5nki9abud76kctpgu6syc,2024-02-11,0,0.0,0.0
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,Sporting Charleroi vs Cercle Brugge,55w6gw4i4mi8jq2mplm4dpuz8,2024-03-09,NaN,0.1205291599035263,0.0
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,Sporting Charleroi vs RWDM,916q68vo2vrlsmft2y46djo5w,2024-04-06,NaNNaN,0.0,0.0
A. De Sart,bm7md4xmtj59f3au70hf25kgl,4kzh86nfubfwsjzerl9pz73kl,RWDM,OH Leuven vs RWDM,3kewmr690bhoid47mku9wfgno,2023-08-05,NaNNaN,0.0,0.0
A. De Sart,bm7md4xmtj59f3au70hf25kgl,4kzh86nfubfwsjzerl9pz73kl,RWDM,RWDM vs Mechelen,3lzjwyd1b0gwiymtnyedixd04,2023-08-12,0,0.0,0.0
A. De Sart,bm7md4xmtj59f3au70hf25kgl,4kzh86nfubfwsjzerl9pz73kl,RWDM,Standard Liège vs RWDM,3so2mjm5ywl0j33vp9ziui68k,2023-09-02,0,0.0542741268873214,0.0255
A. Diawara,143brmwsfow8o0svtdq98tiw9,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,AS Eupen vs Anderlecht,3zzhgbsw4geoud37jtdcvakno,2023-09-30,0,0.0,0.0
A. Diawara,143brmwsfow8o0svtdq98tiw9,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Antwerp,3ko45ucjolvm7yt7mgs8u01lg,2023-08-06,NaN,0.0201240573078393,0.0
A. Diawara,143brmwsfow8o0svtdq98tiw9,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Club Brugge,3w2q66mkdbyod9d01v848w7is,2023-09-24,0,0.0121657280251383,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,AS Eupen vs Anderlecht,3zzhgbsw4geoud37jtdcvakno,2023-09-30,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs AS Eupen,525we9xrw3az6jmcq3b0mre38,2024-03-03,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Antwerp,3ko45ucjolvm7yt7mgs8u01lg,2023-08-06,NaN,0.073737733066082,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Antwerp,94ul2vamnkf4fhxih8bf1b0us,2024-03-30,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Cercle Brugge,4ljjna2ad8jllazwupaa4xogk,2023-12-27,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Cercle Brugge,99nr7fyop4kbxwkcyhkctzlsk,2024-04-24,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Club Brugge,3w2q66mkdbyod9d01v848w7is,2023-09-24,0,0.0429366156458854,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Genk,4j5ls4jfzndrz9ecifrb31yxg,2023-12-23,NaNNaNNaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Genk,9d1ttlbrqto5pp0v5rhznjrpw,2024-05-11,0,0.0383497923612594,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Gent,4tpxkqqkf2hdtrc5xtnjb1edw,2024-02-04,NaNNaNtrueNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Anderlecht vs Kortrijk,56exizrmqak3xa2mt6l3r9wyc,2024-03-16,0,0.0,0.0
