player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
M. Albæk,61n7eb9uosh81qudss50lim8k,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,1,NaN,NaN,1,1,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,1,DNK,Superliga,2025_2026
M. Demirci,8tas643n308anzi1wyod0u4gk,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,NaN,DNK,Superliga,2025_2026
S. Hansen,3cdo7b8vwb5kzeoaxzqm6esk4,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,1,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,1,DNK,Superliga,2025_2026
M. Nielsen,1kbassjcm38mdv856cu0c7ims,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,NaN,DNK,Superliga,2025_2026
S. Odey,9yuyz4ci6wqikd6ckjstbt2i1,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Substitute,NaN,Attacker,10,NaN,NaN,NaN,5,1,NaN,5,10,5,20,NaN,NaN,1,5,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,2,2,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,2,DNK,Superliga,2025_2026
L. Pedersen,brsecgiiou4wcogoimzawyhp0,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Substitute,NaN,Midfielder,6,NaN,3,NaN,2,NaN,NaN,5,6,2,10,2,1,NaN,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,NaN,DNK,Superliga,2025_2026
O. Seck,e5tz5hfcjfbyupnsvu031j9xw,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,NaN,DNK,Superliga,2025_2026
M. Touré,6np04cprm5wsvs4prp8ehirro,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,NaN,DNK,Superliga,2025_2026
Mohamed Touré,1329qhvvxpp6j4q5esh4n3hii,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Attacker,2,1,1,1,NaN,NaN,1,2,4,NaN,20,1,NaN,2,4,2,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,6,1,,2,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,SønderjyskE vs Randers,2b8lebs6umozffftl1oafv5sk,2025-09-12,3,DNK,Superliga,2025_2026
P. Pentz,4ilnnpfgjfz35lni9ppzd93v9,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,NaN,NaN,13,NaN,NaN,8,19,15,90,24,12,7,21,3,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,15,DNK,Superliga,2025_2026
M. Köhlert,8wb6zb0imo0295asm428cur55,Brøndby,9qsmopgutr7ut5g6workk8w4i,1,NaN,Defender,Left,NaN,11,NaN,NaN,1,4,NaN,NaN,7,12,5,26,3,NaN,NaN,8,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,4,DNK,Superliga,2025_2026
L. Binks,8l12vx57ou6ho0vptjh22r5yh,Brøndby,9qsmopgutr7ut5g6workk8w4i,3,3,Defender,Left/Centre,NaN,32,1,3,1,19,2,1,17,39,20,90,15,7,2,24,4,10,NaN,1,1,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,9,DNK,Superliga,2025_2026
F. Alves,506kxojakimt5s0v2c4q6b33e,Brøndby,9qsmopgutr7ut5g6workk8w4i,4,3,Defender,Centre/Right,NaN,38,NaN,9,NaN,25,3,NaN,16,50,29,90,22,5,5,24,3,7,NaN,7,NaN,2,6,NaN,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,13,DNK,Superliga,2025_2026
S. Klaiber,6anvl82jyio52wo87cbxdp4np,Brøndby,9qsmopgutr7ut5g6workk8w4i,7,3,Defender,Right,NaN,26,1,6,6,11,4,1,15,36,14,90,14,11,4,27,10,17,NaN,1,NaN,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,19,DNK,Superliga,2025_2026
S. Spierings,aa0888u38mjc1euhofseazb2t,Brøndby,9qsmopgutr7ut5g6workk8w4i,2,1,Defensive Midfielder,Left/Centre,NaN,37,NaN,3,NaN,12,2,NaN,25,44,17,73,16,11,9,27,12,14,1,1,1,7,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,1,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,7,DNK,Superliga,2025_2026
B. Tahirović,d2itdjj8bx0aztqggfgv7amay,Brøndby,9qsmopgutr7ut5g6workk8w4i,4,1,Defensive Midfielder,Centre/Right,NaN,21,NaN,4,1,9,2,NaN,12,28,10,90,6,3,6,18,6,11,NaN,1,NaN,4,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,10,DNK,Superliga,2025_2026
S. Fukuda,31dub58tesepe34xkspyxsrca,Brøndby,9qsmopgutr7ut5g6workk8w4i,3,NaN,Attacking Midfielder,Left,NaN,10,1,7,1,3,NaN,NaN,7,12,5,80,3,NaN,3,7,4,4,NaN,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,6,DNK,Superliga,2025_2026
F. Bundgaard,9auqrrixu34cgkpe8trlkaoh6,Brøndby,9qsmopgutr7ut5g6workk8w4i,11,3,Attacking Midfielder,Centre,NaN,10,1,7,1,2,2,NaN,8,13,3,90,3,1,3,11,4,5,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,9,DNK,Superliga,2025_2026
M. Divković,2tthm6h5o033dz440e476rhbe,Brøndby,9qsmopgutr7ut5g6workk8w4i,6,2,Attacking Midfielder,Right,NaN,26,NaN,6,5,7,2,NaN,22,32,7,90,10,8,2,29,14,19,1,NaN,1,NaN,3,2,3,1,3,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,13,DNK,Superliga,2025_2026
M. Gregoritsch,7c6034wb3zsuq9nhxxiahiuol,Brøndby,9qsmopgutr7ut5g6workk8w4i,9,2,Striker,Centre,NaN,3,2,5,NaN,3,2,NaN,1,9,4,73,4,2,3,6,NaN,2,NaN,3,NaN,1,1,NaN,1,1,4,2,NaN,NaN,NaN,NaN,NaN,2,2,,,4231,1,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,12,DNK,Superliga,2025_2026
G. Beavers,844k9wmnxkk24xsjd4fdb4rca,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
J. Ambæk,caoahimfnw46l1vnpsp6vf9qs,Brøndby,9qsmopgutr7ut5g6workk8w4i,4,3,Substitute,NaN,Attacker,2,2,5,NaN,NaN,NaN,2,2,2,NaN,17,NaN,NaN,1,2,1,1,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,1,DNK,Superliga,2025_2026
O. Villadsen,bxx5rebv553opcpvc2x70g6sq,Brøndby,9qsmopgutr7ut5g6workk8w4i,1,NaN,Substitute,NaN,Defender,2,1,1,NaN,NaN,NaN,1,2,2,NaN,10,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,1,DNK,Superliga,2025_2026
R. Lauritsen,bmkq3hz1z7lsji7wgr3j8978p,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
N. Nartey,2xp7fbcl6a4nua9jpm7b4k1sk,Brøndby,9qsmopgutr7ut5g6workk8w4i,2,NaN,Substitute,NaN,Midfielder,21,1,5,NaN,3,NaN,1,20,23,3,64,4,1,4,22,12,13,2,NaN,2,1,NaN,1,NaN,1,6,1,NaN,3,1,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,7,DNK,Superliga,2025_2026
K. Uchino,a9ksmce40tyjh21qea4xiq6s,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
J. Vanlerberghe,56sjqxlsf5iitgww0hogez8ph,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
D. Wass,etz3rjq7chhaomst5u28nnff9,Brøndby,9qsmopgutr7ut5g6workk8w4i,2,NaN,Substitute,NaN,Midfielder,5,NaN,1,2,1,1,NaN,4,7,1,17,3,4,2,8,3,4,NaN,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,6,DNK,Superliga,2025_2026
M. Younis,adra6wrtnrz7de6pmaf1ugm50,Brøndby,9qsmopgutr7ut5g6workk8w4i,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
D. Kotarski,c5h1yhzg9ouq6ru7oi24cfe21,København,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Goalkeeper,Centre,NaN,30,NaN,NaN,NaN,29,3,NaN,3,39,32,90,21,8,5,10,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,11,DNK,Superliga,2025_2026
M. López,dux0skggr99ydjz3kn58p3wmh,København,b3r6d8ydtmtjckam6pku9y400,5,1,Defender,Left,NaN,12,1,6,NaN,12,1,1,4,15,12,45,10,3,2,8,1,3,NaN,2,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,6,DNK,Superliga,2025_2026
P. Hatzidiakos,ayqy2vql1oumokqly9ahfrnx1,København,b3r6d8ydtmtjckam6pku9y400,2,1,Defender,Left/Centre,NaN,73,NaN,7,1,60,4,NaN,19,80,64,90,26,9,4,22,7,9,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,7,DNK,Superliga,2025_2026
Gabriel Pereira,4cbaoo2irqtme9goxuz6s3ey2,København,b3r6d8ydtmtjckam6pku9y400,2,1,Defender,Centre/Right,NaN,74,NaN,4,1,60,5,NaN,17,88,64,90,29,7,8,27,3,10,1,1,1,2,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,16,DNK,Superliga,2025_2026
R. Huescas,6b8vhoisrfwkljhz4u7pduej8,København,b3r6d8ydtmtjckam6pku9y400,3,NaN,Defender,Right,NaN,36,2,3,2,22,2,1,14,44,26,90,15,4,4,18,9,11,NaN,NaN,1,1,1,NaN,1,NaN,4,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,15,DNK,Superliga,2025_2026
E. Achouri,ssluj1c3ft94nkfs58dc8cq2,København,b3r6d8ydtmtjckam6pku9y400,8,3,Midfielder,Left,NaN,12,5,6,2,7,NaN,NaN,6,17,8,90,2,NaN,1,11,3,7,NaN,1,NaN,NaN,NaN,2,NaN,1,6,1,NaN,1,1,NaN,NaN,1,1,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,13,DNK,Superliga,2025_2026
W. Clem,ftw3io63hk5vuoa3lyfgowes,København,b3r6d8ydtmtjckam6pku9y400,1,NaN,Midfielder,Left/Centre,NaN,17,NaN,2,1,9,1,NaN,9,25,9,61,12,6,3,17,2,8,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,8,DNK,Superliga,2025_2026
L. Lerager,al9l7egkwbc0pv68zk42gegut,København,b3r6d8ydtmtjckam6pku9y400,7,2,Midfielder,Centre/Right,NaN,20,1,6,2,11,1,NaN,9,23,11,60,8,2,3,13,1,3,NaN,2,NaN,2,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,5,DNK,Superliga,2025_2026
J. Larsson,aahyom322jdc6f21960ycuzth,København,b3r6d8ydtmtjckam6pku9y400,6,1,Midfielder,Right,NaN,9,1,2,4,NaN,NaN,NaN,10,12,NaN,77,4,4,NaN,13,8,11,NaN,NaN,1,NaN,1,1,1,2,2,2,NaN,NaN,1,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,6,DNK,Superliga,2025_2026
M. Elyounoussi,6tckvu2rw7ns18dq7dim0sout,København,b3r6d8ydtmtjckam6pku9y400,6,1,Striker,Left/Centre,NaN,21,4,9,9,7,3,3,18,34,10,90,15,7,5,32,10,20,2,3,2,2,NaN,1,NaN,1,5,2,1,NaN,NaN,1,1,2,2,,,442,1,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,23,DNK,Superliga,2025_2026
Y. Moukoko,eguzzwxdm0fwocax6srpck48a,København,b3r6d8ydtmtjckam6pku9y400,5,NaN,Striker,Centre/Right,NaN,4,3,1,2,3,NaN,NaN,3,7,4,60,3,1,3,5,3,4,1,NaN,1,2,NaN,NaN,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,9,DNK,Superliga,2025_2026
V. Claesson,8g4r9maz4invihjmdzpfxy0np,København,b3r6d8ydtmtjckam6pku9y400,2,2,Substitute,NaN,Midfielder,3,NaN,1,NaN,3,1,NaN,NaN,4,3,13,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,1,DNK,Superliga,2025_2026
A. Cornelius,7hw1plnv7nvxnqpnfnxcxszpx,København,b3r6d8ydtmtjckam6pku9y400,4,3,Substitute,NaN,Attacker,6,NaN,4,2,3,NaN,NaN,3,7,3,30,1,NaN,NaN,5,3,4,NaN,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,2,DNK,Superliga,2025_2026
T. Delaney,4gqnyyx3i92fayq6cxvekqwut,København,b3r6d8ydtmtjckam6pku9y400,2,NaN,Substitute,NaN,Midfielder,10,NaN,1,1,2,NaN,NaN,8,12,3,30,6,1,NaN,10,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,4,DNK,Superliga,2025_2026
O. Buur,3vbye911qnallue5h74nljfh0,København,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
M. Garan'anga,ajjw1ikceu3g39sy6dsf9kdg4,København,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
M. Madsen,43q9ytkbmtk5y3tgv77v7pmg9,København,b3r6d8ydtmtjckam6pku9y400,4,NaN,Substitute,NaN,Midfielder,15,NaN,2,2,8,3,NaN,7,19,10,29,8,1,4,10,5,6,NaN,1,NaN,1,NaN,1,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,8,DNK,Superliga,2025_2026
Robert Silva,bbezbukg20q5b6kfnjuzhs55g,København,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
B. Meling,2ubad2kxha6n1c8c8sr2ogmad,København,b3r6d8ydtmtjckam6pku9y400,5,1,Substitute,NaN,Defender,20,NaN,5,2,11,2,NaN,9,27,14,45,8,4,3,15,5,6,NaN,2,NaN,1,2,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,11,DNK,Superliga,2025_2026
Y. Zague,3e0s041flmsg4275edap4ll3o,København,b3r6d8ydtmtjckam6pku9y400,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,442,NaN,Brøndby vs København,29a8oukmb4ejrppcjn6z5xtsk,2025-09-13,NaN,DNK,Superliga,2025_2026
A. Hansen,49wkw0wkn4ta18b6657vjvglx,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,NaN,NaN,26,2,NaN,NaN,32,31,90,16,4,6,7,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Midtjylland,2af6l47adlgljmwvf9548rk0k,2025-09-14,12,DNK,Superliga,2025_2026
J. Lähteenmäki,5ucbttulfcdufwr751zj0zcic,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,3,1,Defender,Left,NaN,46,1,3,NaN,20,3,1,26,56,24,88,16,7,3,32,16,22,NaN,1,NaN,NaN,2,NaN,2,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Midtjylland,2af6l47adlgljmwvf9548rk0k,2025-09-14,11,DNK,Superliga,2025_2026
N. Markmann,apspqh3shqfwobvh35x60q5g4,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,4,2,Defender,Left/Centre,NaN,68,NaN,2,1,52,8,NaN,17,72,53,90,30,5,10,20,5,7,NaN,NaN,NaN,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Midtjylland,2af6l47adlgljmwvf9548rk0k,2025-09-14,5,DNK,Superliga,2025_2026
T. Salquist,chjcbjc5nv8uyiusfafts5zv9,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,2,1,Defender,Centre/Right,NaN,61,NaN,1,1,45,3,NaN,20,64,46,90,18,6,3,22,5,7,NaN,1,NaN,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Midtjylland,2af6l47adlgljmwvf9548rk0k,2025-09-14,4,DNK,Superliga,2025_2026
P. Ankersen,7cpkykvmy8ujrahzdz7ksk2c5,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,4,1,Defender,Right,NaN,59,1,3,10,37,7,NaN,28,70,43,90,20,5,10,38,13,16,2,NaN,3,3,1,2,1,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Midtjylland,2af6l47adlgljmwvf9548rk0k,2025-09-14,20,DNK,Superliga,2025_2026
