playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
D. Meddah,Caen,Grenoble Foot 38 vs Caen,0.11849660000000001,0.0020717000000000014
D. Meddah,Caen,Pau vs Caen,0.2145759,0.0971625
D. Rigo,Grenoble Foot 38,Grenoble Foot 38 vs Caen,0.4186791,0.04929860000000001
D. Rigo,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.1290513,0.0241764
D. Yongwa,Lorient,Amiens SC vs Lorient,0.7233303,0.3378611
D. Yongwa,Lorient,Lorient vs Grenoble Foot 38,0.2944124,0.1089025
D. Yongwa,Lorient,Lorient vs Red Star,0.0,0.0
D. Yongwa,Lorient,Martigues vs Lorient,0.6489416,0.08119259999999999
Diogo Queirós,Dunkerque,Clermont vs Dunkerque,0.0,0.0
Diogo Queirós,Dunkerque,Dunkerque vs Rodez,0.3766866,0.12075590000000001
Dylan Tavares,Bastia,Bastia vs Troyes,0.030348,0.005751399999999999
Dylan Tavares,Bastia,Martigues vs Bastia,0.0,0.0
E. Bardeli,Dunkerque,Clermont vs Dunkerque,0.0,0.0
E. Bardeli,Dunkerque,Dunkerque vs Rodez,0.422066,-0.0036310999999999982
E. Bardeli,Dunkerque,Paris FC vs Dunkerque,0.255134,-0.012359699999999998
E. Basilio,Guingamp,Guingamp vs Red Star,0.0229399,0.0065819
E. Basilio,Guingamp,Guingamp vs Troyes,0.021448599999999998,0.0018558
E. Basilio,Guingamp,Laval vs Guingamp,0.0264551,0.0100015
E. Basilio,Guingamp,Rodez vs Guingamp,0.0188364,0.0052688000000000006
E. Dao,Amiens SC,Amiens SC vs Red Star,0.0,0.0
E. Dao,Amiens SC,Bastia vs Amiens SC,0.0047776,-0.0054328
E. Jaouen,Dunkerque,Clermont vs Dunkerque,0.0,0.0
E. Jaouen,Dunkerque,Dunkerque vs Rodez,0.1061382,0.0013100000000000002
E. Jaouen,Dunkerque,Paris FC vs Dunkerque,0.0705254,0.0209746
E. Kabeya,Clermont,Clermont vs Paris FC,0.042855700000000004,0.0137228
E. Kroupi,Lorient,Amiens SC vs Lorient,0.39973810000000004,0.22567690000000004
E. Kroupi,Lorient,Lorient vs Grenoble Foot 38,0.0869843,-0.025691799999999997
E. Kroupi,Lorient,Lorient vs Red Star,0.0,0.0
E. Kroupi,Lorient,Martigues vs Lorient,0.1549088,0.112057
E. Sylvestre,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.1162824,-0.06688240000000001
E. Sylvestre,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.7206932,0.28523309999999996
F. Bianchini,Bastia,Metz vs Bastia,0.08842269999999999,0.0020190999999999985
F. Bohnert,Bastia,Bastia vs Amiens SC,0.3337679,0.0875319
F. Bohnert,Bastia,Bastia vs Troyes,0.6129594,0.38579779999999997
F. Bohnert,Bastia,Martigues vs Bastia,0.4085987,0.2346411
F. Bohnert,Bastia,Metz vs Bastia,0.1995716,0.0741068
F. Bongelo,Pau,Pau vs Caen,0.0058027,-0.015340600000000001
F. Boya,Amiens SC,Amiens SC vs Lorient,0.2595753,0.0032096999999999907
F. Boya,Amiens SC,Amiens SC vs Red Star,0.2411844,0.09813000000000001
F. Boya,Amiens SC,Annecy vs Amiens SC,0.230861,0.031063900000000005
F. Boya,Amiens SC,Bastia vs Amiens SC,0.1710191,0.0459482
F. Dembi,Red Star,Amiens SC vs Red Star,0.0230253,0.0017125000000000003
F. Dembi,Red Star,Guingamp vs Red Star,0.1247289,0.010142299999999996
F. Dembi,Red Star,Lorient vs Red Star,0.0,0.0
F. Dembi,Red Star,Red Star vs Ajaccio,0.1494151,0.0722165
F. Doucouré,Red Star,Amiens SC vs Red Star,0.3323517,0.0719789
F. Doucouré,Red Star,Guingamp vs Red Star,0.282596,0.1428953
F. Doucouré,Red Star,Lorient vs Red Star,0.0,0.0
F. Doucouré,Red Star,Red Star vs Ajaccio,0.12282340000000001,0.0100854
F. Escales,Annecy,Annecy vs Amiens SC,0.0925779,0.0513194
F. Escales,Annecy,Annecy vs Martigues,0.028701900000000002,0.0007782
F. Escales,Annecy,Caen vs Annecy,0.0793377,0.014475599999999998
F. Lajugie,Annecy,Annecy vs Martigues,0.5017033,0.1992102
F. Lajugie,Annecy,Caen vs Annecy,0.0665785,0.0263076
F. Mendy,Lorient,Amiens SC vs Lorient,0.160992,0.068845
F. Mendy,Lorient,Lorient vs Grenoble Foot 38,0.1759451,0.0475373
F. Mendy,Lorient,Martigues vs Lorient,0.14070269999999999,0.0622801
F. Sollacaro,Ajaccio,Laval vs Ajaccio,0.0517343,0.010642599999999999
F. Sollacaro,Ajaccio,Red Star vs Ajaccio,0.0433257,0.022016499999999998
F. Tomi,Bastia,Bastia vs Amiens SC,0.044102,-0.037089
F. Tomi,Bastia,Bastia vs Troyes,0.0556539,0.035981
F. Tomi,Bastia,Metz vs Bastia,0.3234313,0.2086028
Fali Candé,Metz,Metz vs Bastia,0.22290390000000002,0.032145
Fali Candé,Metz,Metz vs Laval,0.4914657,0.2270906
Fali Candé,Metz,Rodez vs Metz,0.3195451,-0.023122000000000007
G. Akueson,Bastia,Bastia vs Amiens SC,0.1362421,0.0244983
G. Akueson,Bastia,Bastia vs Troyes,0.1173097,0.0572957
G. Akueson,Bastia,Martigues vs Bastia,0.055028,0.0083751
G. Akueson,Bastia,Metz vs Bastia,0.0405248,0.0216208
G. Courtet,Dunkerque,Dunkerque vs Rodez,0.3577721,0.029613400000000005
G. Courtet,Dunkerque,Paris FC vs Dunkerque,0.3221657,0.07287099999999998
G. Haag,Rodez,Rodez vs Metz,0.3621323,0.1306457
G. Hein,Metz,Metz vs Bastia,0.8844858,0.18391449999999998
G. Hein,Metz,Metz vs Laval,1.1943906,0.7009699
G. Hein,Metz,Paris FC vs Metz,0.4693292,0.2061386
G. Hein,Metz,Rodez vs Metz,0.7489611,0.39363899999999996
G. Jean,Annecy,Annecy vs Martigues,0.2247582,0.1162932
G. Kondo,Dunkerque,Paris FC vs Dunkerque,0.1045106,0.023938499999999998
G. Kyeremeh,Caen,Caen vs Annecy,0.3609688,0.1935248
G. Kyeremeh,Caen,Caen vs Paris FC,0.6284888,0.2673158
G. Kyeremeh,Caen,Grenoble Foot 38 vs Caen,0.4379842,0.2522246
G. Kyeremeh,Caen,Pau vs Caen,0.900699,0.4995233
G. Ntignee,Annecy,Caen vs Annecy,0.11232890000000001,0.051513699999999996
G. Paquiez,Grenoble Foot 38,Grenoble Foot 38 vs Caen,0.4410719,0.2031779
G. Paquiez,Grenoble Foot 38,Grenoble Foot 38 vs Pau,0.4065258,0.1846482
G. Paquiez,Grenoble Foot 38,Lorient vs Grenoble Foot 38,0.4532884,0.169654
G. Quilichini,Ajaccio,Ajaccio vs Troyes,0.0189687,0.0012728
G. Yassine,Dunkerque,Clermont vs Dunkerque,0.0,0.0
G. Yassine,Dunkerque,Dunkerque vs Rodez,0.032606300000000005,-0.001092499999999999
G. Yassine,Dunkerque,Paris FC vs Dunkerque,0.06945029999999999,0.0291812
H. Benali,Red Star,Amiens SC vs Red Star,0.4029088,-0.002627399999999993
H. Benali,Red Star,Guingamp vs Red Star,0.0363034,-0.02274
H. Benali,Red Star,Lorient vs Red Star,0.0,0.0
H. Benali,Red Star,Red Star vs Ajaccio,0.426586,0.2376332
H. Keïta,Clermont,Clermont vs Dunkerque,0.0,0.0
H. Keïta,Clermont,Clermont vs Paris FC,0.0826144,-0.013830599999999998
H. Keïta,Clermont,Clermont vs Pau,0.3460058,-0.009450999999999984
H. Keïta,Clermont,Troyes vs Clermont,0.3895164,0.06529839999999999
H. Mbock,Red Star,Lorient vs Red Star,0.0,0.0
H. Picard,Guingamp,Guingamp vs Red Star,0.5375724,0.1123495
H. Picard,Guingamp,Guingamp vs Troyes,0.9117135000000001,0.5749671
H. Picard,Guingamp,Laval vs Guingamp,0.2945121,0.015264700000000006
H. Picard,Guingamp,Rodez vs Guingamp,0.4100393,0.02779080000000001
H. Saivet,Clermont,Clermont vs Dunkerque,0.0,0.0
H. Saivet,Clermont,Clermont vs Paris FC,0.2428971,-0.027606300000000007
H. Saivet,Clermont,Clermont vs Pau,0.810791,0.06084560000000001
H. Saivet,Clermont,Troyes vs Clermont,0.3990529,0.2364902
H. Soukouna,Annecy,Annecy vs Amiens SC,0.089274,0.0377854
H. Tavares,Caen,Caen vs Annecy,0.043944,-0.06058789999999999
H. Tavares,Caen,Grenoble Foot 38 vs Caen,0.1658817,-0.26314150000000003
H. Vandermersch,Caen,Caen vs Annecy,0.4622235,0.1231393
H. Vandermersch,Caen,Caen vs Paris FC,0.3775064,0.10878109999999999
H. Vandermersch,Caen,Pau vs Caen,0.5709237,-0.020300700000000005
Houboulang Mendes,Troyes,Ajaccio vs Troyes,0.0390068,0.0119004
Houboulang Mendes,Troyes,Bastia vs Troyes,0.2240589,0.1033596
I. Baldé,Rodez,Dunkerque vs Rodez,0.0065086,-0.010992499999999999
I. Baldé,Rodez,Rodez vs Metz,0.08821140000000001,0.05856030000000001
