player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
D. Yokota,7ld784sfqk29tlvpes2f4vcru,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,2,NaN,Attacking Midfielder,Right,NaN,17,4,7,NaN,6,7,2,11,23,8,86,2,2,11,16,3,6,1,NaN,1,3,NaN,1,NaN,1,3,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,10,POL,Ekstraklasa,2023_2024
S. Musiolik,2o0rrfvhwvj8434k7wcpj1nmd,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,5,3,Striker,Centre,NaN,4,NaN,4,NaN,2,NaN,NaN,3,6,2,90,1,3,NaN,6,1,3,NaN,4,NaN,NaN,1,1,1,2,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,5,POL,Ekstraklasa,2023_2024
N. Barczak,c8yuz16cfxpi1o7hronahsff8,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
R. Dadok,4av24qxggrn2g5x3ozb3cgjxl,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,1,POL,Ekstraklasa,2023_2024
L. Ennali,171n5yo4i7l912waw7n3z692i,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
P. Krawczyk,2h8z1d411atbhcr8w6ko7mzmd,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
Filipe Nascimento,df4qaor6o2033h6r5zg8etsr9,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
P. Olkowski,2lg8n364c1g4mj6o01wgo61g5,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,2,NaN,Substitute,NaN,Defender,3,1,1,1,NaN,NaN,NaN,3,4,NaN,14,3,2,1,4,2,3,NaN,1,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,1,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,4,POL,Ekstraklasa,2023_2024
Dani Pacheco,kf64kva23jsbokj9h97o7qad,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,1,NaN,Substitute,NaN,Midfielder,22,NaN,3,8,13,2,NaN,15,33,14,45,17,11,6,27,7,17,2,NaN,5,2,1,1,1,2,NaN,NaN,NaN,2,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,13,POL,Ekstraklasa,2023_2024
M. Szromnik,62bmx9r3lh4rvud1cgl1qnavp,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
K. Triantafyllopoulos,ctujp4dizped43w902nqr39at,Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
S. Madejski,3mlh7umb274td3jt9qit53kr9,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Goalkeeper,Centre,NaN,4,NaN,2,NaN,6,1,NaN,3,5,10,90,12,NaN,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,7,POL,Ekstraklasa,2023_2024
A. Skovgaard,6ujj9k0wydov5zwi1b8izi489,Cracovia,cbq36zdxvn152966h49hb4ijm,5,4,Defender,Left,NaN,24,NaN,1,1,11,2,NaN,13,40,16,90,23,18,4,24,10,18,2,1,2,2,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,19,POL,Ekstraklasa,2023_2024
V. Ghiță,cu795zfyv700xs983ulz09cr9,Cracovia,cbq36zdxvn152966h49hb4ijm,5,4,Defender,Left/Centre,NaN,44,NaN,3,NaN,29,1,NaN,17,56,33,90,24,8,5,25,4,9,NaN,3,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,13,POL,Ekstraklasa,2023_2024
A. Hoskonen,8l6f9m34kbksxk2q5gd6w4355,Cracovia,cbq36zdxvn152966h49hb4ijm,6,5,Defender,Centre/Right,NaN,47,NaN,2,NaN,32,4,NaN,16,54,35,90,25,5,10,20,4,5,NaN,1,NaN,6,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,7,POL,Ekstraklasa,2023_2024
O. Kakabadze,yhtjd2btt16hmd74mimlz2l1,Cracovia,cbq36zdxvn152966h49hb4ijm,3,2,Defender,Right,NaN,32,NaN,7,4,14,3,NaN,20,45,19,90,24,7,9,32,11,15,NaN,2,NaN,6,2,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,19,POL,Ekstraklasa,2023_2024
J. Myszor,99f54huwpfj949d1npocqyt7u,Cracovia,cbq36zdxvn152966h49hb4ijm,9,NaN,Midfielder,Left,NaN,8,1,7,2,4,4,NaN,4,20,7,90,6,1,6,15,1,8,NaN,NaN,NaN,2,NaN,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,18,POL,Ekstraklasa,2023_2024
T. Oshima,27xc7vdjl1ny1jsgqhsig8oic,Cracovia,cbq36zdxvn152966h49hb4ijm,3,NaN,Midfielder,Left/Centre,NaN,42,2,6,NaN,26,2,2,16,47,29,90,11,3,4,18,6,8,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,7,POL,Ekstraklasa,2023_2024
K. Knap,7lv75e78rpkeoyodr34a1xces,Cracovia,cbq36zdxvn152966h49hb4ijm,2,NaN,Midfielder,Centre/Right,NaN,24,2,4,9,14,1,2,11,27,15,68,9,8,4,15,8,10,1,NaN,1,3,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,11,POL,Ekstraklasa,2023_2024
M. Bochnak,jpojln1650suldgj83xc9ko9,Cracovia,cbq36zdxvn152966h49hb4ijm,2,NaN,Midfielder,Right,NaN,11,2,2,NaN,3,1,1,8,11,3,57,3,1,3,9,6,6,1,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,8,POL,Ekstraklasa,2023_2024
M. Rakoczy,bda3h7gg4729k595r4lslqulm,Cracovia,cbq36zdxvn152966h49hb4ijm,6,NaN,Attacking Midfielder,Centre,NaN,6,2,3,6,2,2,NaN,6,11,3,68,7,2,3,13,4,7,NaN,NaN,NaN,NaN,NaN,2,NaN,1,1,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,12,POL,Ekstraklasa,2023_2024
K. Śmiglewski,64phaa30ryvr6m6nqrgbrnvh0,Cracovia,cbq36zdxvn152966h49hb4ijm,8,5,Striker,Centre,NaN,6,2,3,NaN,NaN,1,NaN,6,8,1,56,1,NaN,1,7,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,6,POL,Ekstraklasa,2023_2024
J. Atanasov,cg6j4dzo73j6vv0ef814sg3c9,Cracovia,cbq36zdxvn152966h49hb4ijm,3,1,Substitute,NaN,Midfielder,9,NaN,2,5,4,3,NaN,5,11,4,22,4,6,4,11,3,5,NaN,NaN,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,7,POL,Ekstraklasa,2023_2024
L. Hroššo,ch6on1y60ysoeet0u3tgowafp,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
K. Jodłowski,8wo4aucof7uthfk529d94frsa,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
J. Jugas,7l2nm22vl5o5k3c84xm561tcl,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
B. Kolec,c9cvkysizgou1t1dx96my0xzo,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
B. Källman,103jq553ul3lhitmhmadbyg2d,Cracovia,cbq36zdxvn152966h49hb4ijm,6,2,Substitute,NaN,Attacker,4,3,2,2,3,NaN,2,2,6,3,33,3,1,NaN,5,1,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,9,POL,Ekstraklasa,2023_2024
P. Makuch,3q41jqz0k88hrebr5id0k7zai,Cracovia,cbq36zdxvn152966h49hb4ijm,4,3,Substitute,NaN,Attacker,6,NaN,3,NaN,1,1,NaN,5,11,2,34,8,5,1,9,4,7,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,5,POL,Ekstraklasa,2023_2024
C. Râpă,2cwmzd76lt0ph0vo3sb439hp1,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Defender,7,NaN,1,2,7,2,NaN,NaN,9,8,22,4,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,5,POL,Ekstraklasa,2023_2024
P. Zaucha,bqa863xlscgie18n1jakc1cdl,Cracovia,cbq36zdxvn152966h49hb4ijm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,Górnik Zabrze vs Cracovia,d6clchcqjbxkxb3a4y6o6jbbo,2023-11-06,NaN,POL,Ekstraklasa,2023_2024
J. Grobelny,7mqosnxuqhasgdchfxh9qbfqi,Warta Poznań,3sw1izq8c4reenf6egfktveh1,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,15,NaN,NaN,1,14,15,90,13,2,6,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,5,POL,Ekstraklasa,2023_2024
W. Pleśnierowicz,49kc9wo87ubjp2icq46t28xnu,Warta Poznań,3sw1izq8c4reenf6egfktveh1,6,5,Defender,Left/Centre,NaN,42,NaN,1,NaN,25,NaN,NaN,18,48,26,60,16,8,1,24,3,8,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,9,POL,Ekstraklasa,2023_2024
D. Szymonowicz,3ufyyk8rxi0itljbd8yisj55h,Warta Poznań,3sw1izq8c4reenf6egfktveh1,8,8,Defender,Centre,NaN,61,NaN,13,1,48,3,NaN,15,71,50,90,21,7,4,23,5,9,NaN,12,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,10,POL,Ekstraklasa,2023_2024
B. Țîru,4yfmzvrx21ycn54m2ky54qrbp,Warta Poznań,3sw1izq8c4reenf6egfktveh1,6,5,Defender,Centre/Right,NaN,45,NaN,10,NaN,32,3,NaN,16,57,34,90,23,6,5,26,8,10,NaN,8,NaN,2,1,NaN,1,1,4,2,NaN,NaN,NaN,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,14,POL,Ekstraklasa,2023_2024
K. Matuszewski,admsbrhmp8ksa1ouu0ga0ea22,Warta Poznań,3sw1izq8c4reenf6egfktveh1,6,4,Midfielder,Left,NaN,29,1,7,10,10,1,1,26,37,14,90,22,10,3,38,14,18,2,2,3,2,2,9,2,2,4,1,NaN,NaN,3,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,19,POL,Ekstraklasa,2023_2024
M. Żurawski,4ij97gyv9v4jxmhguhfrrv7xl,Warta Poznań,3sw1izq8c4reenf6egfktveh1,5,2,Midfielder,Left/Centre,NaN,14,2,5,2,6,NaN,1,9,18,7,65,6,3,2,12,3,6,NaN,1,NaN,2,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,6,POL,Ekstraklasa,2023_2024
M. Kupczak,85mhjg7m1j71aj94sln7h8gyd,Warta Poznań,3sw1izq8c4reenf6egfktveh1,8,4,Midfielder,Centre/Right,NaN,40,NaN,10,2,24,3,NaN,17,51,30,90,19,4,4,23,5,7,NaN,6,NaN,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,15,POL,Ekstraklasa,2023_2024
J. Bartkowski,48isq67b6vi93i2brlrw5y5ed,Warta Poznań,3sw1izq8c4reenf6egfktveh1,2,NaN,Midfielder,Right,NaN,38,NaN,4,4,24,2,NaN,15,49,28,90,16,10,5,25,11,17,1,2,1,3,NaN,3,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,15,POL,Ekstraklasa,2023_2024
K. Szmyt,3j8dy7bbcxi079r3cy4rdve5m,Warta Poznań,3sw1izq8c4reenf6egfktveh1,6,NaN,Striker,Left/Centre,NaN,17,3,4,2,4,1,NaN,13,22,4,75,11,6,3,21,10,13,1,NaN,1,1,NaN,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,,1,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,19,POL,Ekstraklasa,2023_2024
M. Eppel,ci71emqsr6m6dc87s9w3cbhed,Warta Poznań,3sw1izq8c4reenf6egfktveh1,4,2,Striker,Centre,NaN,11,NaN,4,1,5,1,NaN,8,13,6,65,2,1,3,9,6,7,1,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,4,POL,Ekstraklasa,2023_2024
T. Přikryl,7l8trfjyzjnqtac946wrxzljp,Warta Poznań,3sw1izq8c4reenf6egfktveh1,3,1,Striker,Centre/Right,NaN,5,1,3,5,2,NaN,1,5,12,2,60,3,2,1,14,1,9,NaN,1,NaN,1,NaN,1,NaN,NaN,3,NaN,NaN,NaN,1,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,12,POL,Ekstraklasa,2023_2024
F. Borowski,at1udit1cr8dox9rgdvkya3je,Warta Poznań,3sw1izq8c4reenf6egfktveh1,3,NaN,Substitute,NaN,Defender,14,3,1,2,5,1,1,9,19,6,30,4,4,4,14,7,10,NaN,NaN,NaN,3,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,8,POL,Ekstraklasa,2023_2024
W. Kamiński,cet3sw45mibyka9cdli7zkxlg,Warta Poznań,3sw1izq8c4reenf6egfktveh1,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,NaN,POL,Ekstraklasa,2023_2024
J. Kiełb,10enjvh6yo5ndy1palbf25qs5,Warta Poznań,3sw1izq8c4reenf6egfktveh1,1,1,Substitute,NaN,Defender,16,NaN,2,2,7,1,NaN,9,19,7,15,4,3,4,14,3,5,NaN,1,NaN,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,5,POL,Ekstraklasa,2023_2024
O. Krzyżak,dkto1l0lh8qj64a38gvp4057u,Warta Poznań,3sw1izq8c4reenf6egfktveh1,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,NaN,POL,Ekstraklasa,2023_2024
A. Lis,cq5yijzuiqrcv4ofac493gudx,Warta Poznań,3sw1izq8c4reenf6egfktveh1,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,NaN,POL,Ekstraklasa,2023_2024
N. Mäenpää,e9q5sweea5ymhqqwh5tucuzth,Warta Poznań,3sw1izq8c4reenf6egfktveh1,3,2,Substitute,NaN,Midfielder,24,NaN,1,1,8,NaN,NaN,16,26,10,25,11,2,NaN,16,7,7,1,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,2,2,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,2,POL,Ekstraklasa,2023_2024
J. Paszkowski,blf0gyrxf562jkxfvf840jlzo,Warta Poznań,3sw1izq8c4reenf6egfktveh1,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,NaN,POL,Ekstraklasa,2023_2024
S. Savić,5yivzo0df4qm5g0ilww25zrv9,Warta Poznań,3sw1izq8c4reenf6egfktveh1,3,2,Substitute,NaN,Midfielder,7,1,1,1,1,1,NaN,6,13,3,25,7,3,1,11,4,7,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,8,POL,Ekstraklasa,2023_2024
D. Vizinger,3us8ugbu5lghtmzisqsj22tpl,Warta Poznań,3sw1izq8c4reenf6egfktveh1,1,NaN,Substitute,NaN,Attacker,12,1,2,4,3,NaN,NaN,9,16,3,30,5,2,2,14,7,10,2,1,2,1,NaN,NaN,NaN,2,3,2,NaN,1,NaN,NaN,,1,1,,,343,NaN,Warta Poznań vs Puszcza Niepołomice,dar5b2dpfd8ey04eolo649d04,2023-11-10,8,POL,Ekstraklasa,2023_2024
