player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
Đ. Gordić,3s2rrmuhn616jg5uauxah76l0,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,NaN
Saša Jovanović,ewggu3shnhxkfzeblxttk6ket,ee85k7vpo1yzn2ecre71ebydx,1,NaN,Substitute,NaN,Attacker,2,NaN,1,1,NaN,NaN,NaN,2,3,NaN,34,NaN,NaN,NaN,4,2,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,6,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,3
Stefan Jovanović,aivz1vwpcyfxtay9dmlttz7c9,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,NaN
V. Krstić,49ptsh7pyea4s71vw7f9pzo8a,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,NaN
I. Milosavljević,cly7no3y2n1mdg2sivml9k4tm,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Midfielder,18,NaN,1,1,2,1,NaN,18,21,3,23,5,3,4,21,13,15,NaN,NaN,NaN,3,NaN,2,NaN,NaN,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,6
A. Pejić,5ktbdhppsztymyvvd6o4toyne,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,NaN
N. Simić,9gffxjgnw99vy2i6ahpg3xckp,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,NaN
B. Sós,c4vb7fh9gontn0rxugcgirhsl,ee85k7vpo1yzn2ecre71ebydx,NaN,NaN,Substitute,NaN,Attacker,6,NaN,NaN,1,NaN,NaN,NaN,6,7,NaN,10,1,NaN,NaN,8,5,6,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,2
J. Vlalukin,3dmexh5yu699a95kdln8frbah,ee85k7vpo1yzn2ecre71ebydx,1,1,Substitute,NaN,Defender,10,NaN,NaN,2,2,NaN,NaN,8,12,2,23,4,2,1,11,7,9,1,NaN,1,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,4
I. Đakovac,28i8olljbhsvtwfqsv7gb0ay2,ee85k7vpo1yzn2ecre71ebydx,1,NaN,Substitute,NaN,Midfielder,39,NaN,2,4,6,NaN,NaN,33,50,7,33,13,14,4,43,24,34,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Tekstilac Odžaci vs TSC,kx99kr37bmk8m7pen84vep78,2024-09-15,12
V. Jovanović,3l9ef1r1xnr5s6x2zdyfaiyok,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,1,NaN,26,1,NaN,1,20,28,90,17,NaN,6,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,8
S. Golubović,ax95e62p4xocrrdmcxynttt9m,daa2roah2k4uc41yqiwzb6f17,2,NaN,Defender,Left,NaN,25,NaN,4,3,15,2,NaN,12,31,16,90,18,9,4,19,5,10,NaN,2,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,9
V. Damjanić,8a93f3k8nwiscw2ahjih4lrf8,daa2roah2k4uc41yqiwzb6f17,1,1,Defender,Left/Centre,NaN,41,NaN,3,2,32,4,NaN,9,51,34,90,20,7,4,18,2,7,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,12
D. Aćimović,kphwf0xkrfrt6qmw4su6pbtg,daa2roah2k4uc41yqiwzb6f17,2,NaN,Defender,Centre/Right,NaN,40,1,5,NaN,30,NaN,NaN,10,53,37,90,25,8,1,16,4,9,NaN,3,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,15
N. Doderović,32cwshognf8xi39h5gsb10hlg,daa2roah2k4uc41yqiwzb6f17,5,2,Defender,Right,NaN,22,NaN,4,2,11,3,NaN,12,26,13,90,9,5,5,15,5,7,1,NaN,1,2,3,2,3,1,2,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,10
U. Matić,dp5fmyett2g7fvus88m85fsut,daa2roah2k4uc41yqiwzb6f17,7,2,Defensive Midfielder,Left/Centre,NaN,40,2,5,10,23,2,1,23,52,26,90,26,16,8,36,13,20,NaN,1,2,6,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,21
P. Ferreira,46vdy02pnxq13haepg0npa9zo,daa2roah2k4uc41yqiwzb6f17,1,NaN,Defensive Midfielder,Centre/Right,NaN,8,NaN,2,NaN,8,1,NaN,2,15,12,45,8,3,1,5,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,9
R. Denzell,a1j4ob5yo5vueiepxs0f8o2dw,daa2roah2k4uc41yqiwzb6f17,2,NaN,Attacking Midfielder,Left,NaN,4,NaN,4,NaN,NaN,NaN,NaN,4,4,NaN,62,2,3,1,4,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,6
D. Jevtić,4vzi3u8hyf58tewlklke1w0r9,daa2roah2k4uc41yqiwzb6f17,4,NaN,Attacking Midfielder,Centre,NaN,7,NaN,NaN,2,3,NaN,NaN,5,9,4,45,3,2,1,7,2,3,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,5
I. Kargbo,7mfptyo3oimbf78gu6v9r1y7e,daa2roah2k4uc41yqiwzb6f17,4,4,Attacking Midfielder,Right,NaN,9,1,3,2,4,2,1,5,11,5,45,3,1,2,8,2,2,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,5
T. Pérez,bulf5i8moxjk1nei7zj5jugic,daa2roah2k4uc41yqiwzb6f17,5,1,Striker,Centre,NaN,14,4,4,1,1,1,1,14,23,2,69,7,4,4,24,9,15,1,1,1,2,NaN,2,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,2,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,14
E. Ceesay,9gwa9cuxiq1gvqvelhxtslgd0,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
M. Dubljanić,5ohuqvnbj46zkwtug5cudmqy,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
I. Jovanović,14h1c02wz8c00uvqbeo6t9edw,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
D. Miladinović,6vlj6wimbk7ukhi39h3dqpx7u,daa2roah2k4uc41yqiwzb6f17,5,2,Substitute,NaN,Midfielder,15,3,3,1,4,3,1,12,23,4,45,11,2,6,20,5,9,1,NaN,1,1,1,NaN,1,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,12
Simón Moreno,zs876452j0td6d2p1kxs3fft,daa2roah2k4uc41yqiwzb6f17,4,2,Substitute,NaN,Attacker,4,2,4,NaN,2,NaN,NaN,3,6,2,21,1,1,NaN,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,4
A. Popović,5v02p43xrbps615nlpuyhfp5g,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
S. Rakić,838ugn4dlbiyc4a511pfxc2s4,daa2roah2k4uc41yqiwzb6f17,4,2,Substitute,NaN,Midfielder,20,1,3,4,16,2,1,7,25,18,45,8,3,2,14,3,6,NaN,1,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,9
B. Runjajić,6ge3vu3yjpzzctu274qxp37kk,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
U. Stevančević,6xcdte1tdetrg5e7vkpszv9qs,daa2roah2k4uc41yqiwzb6f17,2,NaN,Substitute,NaN,Attacker,8,NaN,3,NaN,2,1,NaN,6,11,5,45,4,1,2,6,5,5,1,NaN,1,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,4
J. Stojanović,14d4d3eeq7s4cscn0lz3vtjv9,daa2roah2k4uc41yqiwzb6f17,1,1,Substitute,NaN,Attacker,7,NaN,2,2,2,NaN,NaN,5,9,2,28,3,1,1,8,4,6,1,1,1,1,NaN,1,NaN,NaN,4,2,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,4
L. Zhordania,a0403z8h01hj87jp07hes1trd,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
S. Manojlović,2l1qqd6z9b7dxyyjo73vvpobu,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,1,NaN,15,1,NaN,4,17,17,90,18,4,9,12,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,10
A. Stojanović,7ubr7hwqk6jtnga71if590dpm,7p4uh0u9hdw8yf80y786lh1sa,3,2,Defender,Left/Centre,NaN,33,2,4,6,13,1,1,20,46,16,90,23,11,2,31,12,18,NaN,1,1,1,4,1,4,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,19
M. Yamkam,51j8trgociiugs1ny5kr9zk7o,7p4uh0u9hdw8yf80y786lh1sa,4,1,Defender,Centre,NaN,41,NaN,7,NaN,31,2,NaN,13,52,35,90,27,6,8,21,4,7,NaN,4,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,12
A. Vojnović,66vds4adxjy0cmirtpg29oewa,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Defender,Centre/Right,NaN,45,NaN,3,2,37,3,NaN,16,57,40,90,31,9,5,27,4,10,1,3,1,2,NaN,2,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,15
J. Nišić,8mbuu6fafpyywczfhpdcumv2t,7p4uh0u9hdw8yf80y786lh1sa,4,NaN,Defensive Midfielder,Left/Centre,NaN,57,2,4,5,26,4,NaN,32,62,28,90,12,7,11,38,10,12,NaN,NaN,1,7,3,1,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,13
Jo Jin-Ho,5x7l9mdtemj2hbgu4x12t5jbo,7p4uh0u9hdw8yf80y786lh1sa,7,NaN,Defensive Midfielder,Centre/Right,NaN,28,1,4,1,17,3,NaN,13,35,20,85,13,4,4,17,6,8,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,13
R. Bosić,4pz7wpgsgn14qrbme76st8z55,7p4uh0u9hdw8yf80y786lh1sa,4,NaN,Attacking Midfielder,Left,NaN,22,6,8,8,2,2,5,21,27,2,90,12,2,5,30,14,17,3,NaN,3,3,1,4,1,3,5,2,1,NaN,1,2,1,NaN,NaN,NaN,NaN,3241,1,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,13
I. Yurukov,ejjyjah7kffucgbh8xxdaxnth,7p4uh0u9hdw8yf80y786lh1sa,2,NaN,Attacking Midfielder,Left/Centre,NaN,17,1,2,3,4,NaN,NaN,14,23,4,68,8,2,4,22,7,12,1,1,2,NaN,NaN,2,NaN,2,3,1,1,4,NaN,1,NaN,3,3,1,1,3241,1,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,13
M. Terzić,2mruw4js4633dbaxke87kknx0,7p4uh0u9hdw8yf80y786lh1sa,9,2,Attacking Midfielder,Centre/Right,NaN,16,2,4,NaN,6,1,NaN,10,19,7,85,6,4,3,12,6,8,1,3,1,2,1,NaN,1,2,2,2,1,NaN,NaN,NaN,1,1,1,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,8
N. Belaković,7uufcg0dvus42emi9yev9i9cl,7p4uh0u9hdw8yf80y786lh1sa,7,2,Attacking Midfielder,Right,NaN,20,3,8,8,9,NaN,2,11,23,11,84,5,1,3,20,6,7,1,2,1,3,NaN,8,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,14
T. Stewart,411co2wtciic1m7u5cng9bjvu,7p4uh0u9hdw8yf80y786lh1sa,6,1,Striker,Centre,NaN,4,4,1,NaN,NaN,NaN,1,4,5,NaN,56,2,NaN,1,6,3,3,NaN,NaN,NaN,NaN,NaN,1,NaN,1,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,10
T. Etongou,5gex4eq7a7e44nva0x8n8zh90,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
F. Frei,am2ecknmoqh5jfgy4c9xtvsdm,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
V. Ilić,w75ubg1mfd577war8u9i7vqi,7p4uh0u9hdw8yf80y786lh1sa,1,1,Substitute,NaN,Midfielder,13,NaN,NaN,NaN,6,1,NaN,7,15,6,22,3,1,2,10,5,6,NaN,NaN,NaN,NaN,NaN,1,NaN,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,4
P. Ivelja,6j8cdd613itji05w9rpuluyac,7p4uh0u9hdw8yf80y786lh1sa,1,NaN,Substitute,NaN,Attacker,5,NaN,1,NaN,1,NaN,NaN,4,5,1,34,1,2,NaN,4,3,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,3
S. Nikolic,128yt9xfn5gn8rpw0m42xz3mc,7p4uh0u9hdw8yf80y786lh1sa,1,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,5,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,1
M. Petković,5oslufzp9vn9wlhu53k4zty39,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Substitute,NaN,Defender,5,NaN,1,NaN,4,NaN,NaN,1,6,5,5,3,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,2
D. Stanivuković,7r3z2s7d0qd1kw8469l3ygw5x,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
D. Stevanović,c3y94teitaujzjgyxyi8i3spg,7p4uh0u9hdw8yf80y786lh1sa,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,NaN
I. Tanko,29pq9t9l8y7vys34sevt854a1,7p4uh0u9hdw8yf80y786lh1sa,1,1,Substitute,NaN,Attacker,2,NaN,1,NaN,1,1,NaN,1,3,1,6,1,1,1,3,1,2,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3241,NaN,Jedinstvo Ub vs Radnički Niš,ij4206j5xtb7ki9vai1p84k4,2024-09-16,2
N. Belić,1ufi8zv0ot0jkt4f5hpuj5hw5,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,NaN,NaN,11,NaN,NaN,3,10,12,90,8,2,11,6,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,IMT Novi Beograd vs Radnički Kragujevac,zveppzzr378qcvbi231q4gk,2024-09-18,4
L. Konstantinov,acqof8nwb908nnhfcv3adft3o,bxdyd1x6lw23oh0k6ydzbvmis,4,1,Defender,Left,NaN,16,NaN,6,1,8,3,NaN,10,28,16,73,16,8,4,14,4,7,NaN,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,IMT Novi Beograd vs Radnički Kragujevac,zveppzzr378qcvbi231q4gk,2024-09-18,20
S. Popović,4y6wu59io6et1n02055brjx90,bxdyd1x6lw23oh0k6ydzbvmis,4,2,Defender,Left/Centre,NaN,21,1,7,1,14,NaN,1,9,31,19,90,21,4,2,15,3,6,1,3,1,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,IMT Novi Beograd vs Radnički Kragujevac,zveppzzr378qcvbi231q4gk,2024-09-18,11
