playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
N. Marjanović,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.0954893,0.037147200000000005
N. Miletić,Novi Pazar,Novi Pazar vs Čukarički,0.3608038,0.00818520000000001
N. Milojević,Čukarički,Novi Pazar vs Čukarički,0.0666167,0.0248112
N. Milunović,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.2721127,0.1862547
N. Mituljikić,OFK Beograd,OFK Beograd vs Partizan,0.3300152,0.1276057
N. Mujakić,Partizan,OFK Beograd vs Partizan,0.1973448,0.13773459999999998
N. Nikolić,Partizan,OFK Beograd vs Partizan,0.0391066,-0.0006401
N. Petrović,Vojvodina,Vojvodina vs Železničar Pančevo,0.12834890000000002,-0.0792185
N. Radonjić,Crvena zvezda,Crvena zvezda vs Napredak,0.36655150000000003,0.0937706
N. Skrobonja,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.3422716,-6.29999999999986e-05
N. Stanković,Čukarički,Novi Pazar vs Čukarički,0.2626004,-0.0056229999999999995
N. Trifunović,Partizan,OFK Beograd vs Partizan,0.2218182,-0.021927800000000004
N. Vujadinović,OFK Beograd,OFK Beograd vs Partizan,0.0,0.0
N. Vukajlović,Napredak,Crvena zvezda vs Napredak,0.1070037,0.015548499999999998
N. Ćalasan,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.0603346,0.0221998
N. Ćirković,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.3497331,0.2644427
NaN,Crvena zvezda,Crvena zvezda vs Napredak,0.0,0.0
NaN,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.0,0.0
NaN,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0,0.0
NaN,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.0,0.0
NaN,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.0,0.0
NaN,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.0,0.0
NaN,Napredak,Crvena zvezda vs Napredak,0.0,0.0
NaN,Novi Pazar,Novi Pazar vs Čukarički,0.0,0.0
NaN,OFK Beograd,OFK Beograd vs Partizan,0.0,0.0
NaN,Partizan,OFK Beograd vs Partizan,0.0,0.0
NaN,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.0,0.0
NaN,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.0,0.0
NaN,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0,0.0
NaN,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.0,0.0
NaN,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.0,0.0
NaN,TSC,Tekstilac Odžaci vs TSC,0.0,0.0
NaN,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.0,0.0
NaN,Vojvodina,Vojvodina vs Železničar Pančevo,0.0,0.0
NaN,Čukarički,Novi Pazar vs Čukarički,0.0,0.0
NaN,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.0,0.0
O. Bjeličić,Novi Pazar,Novi Pazar vs Čukarički,0.1430152,0.0508272
O. Glazer,Crvena zvezda,Crvena zvezda vs Napredak,0.0405396,0.027923599999999996
