player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
A. Irimia,5zcsish6ekifzgfdjduhjp0k4,4ybwddav26beowvtabxp0al4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
P. Neagu,23jxec7xkak2fhs9psh81njai,4ybwddav26beowvtabxp0al4w,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
D. Railean,4w9ebmnjgxg2pjr7pdmrph7f9,4ybwddav26beowvtabxp0al4w,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
N. Roșu,6896gzawcgntkcfq8us6levo5,4ybwddav26beowvtabxp0al4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
Gonçalo Gregório,9kb1qr75s98lbyezn3bej96mt,4ybwddav26beowvtabxp0al4w,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
D. Kucher,3hqr9aeftmjduelsswpcjbxex,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,15,2,NaN,1,12,17,90,9,2,10,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
R. Trif,1t3gl0bsoimov02jifpaxwm3t,370w0gmyx6yp4pf86byr2n4k5,7,2,Defender,Left,NaN,31,2,5,3,17,2,NaN,15,38,18,90,16,13,6,22,7,12,1,NaN,1,4,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
I. Conté,7w3mg9hu6dy8svvlivhsrjlyh,370w0gmyx6yp4pf86byr2n4k5,6,4,Defender,Left/Centre,NaN,49,NaN,2,1,26,3,NaN,24,55,28,90,22,5,4,28,2,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
M. Stolnik,cer5yvo93jhrlm1uxt2mm51hx,370w0gmyx6yp4pf86byr2n4k5,3,1,Defender,Centre/Right,NaN,32,NaN,7,1,22,2,NaN,12,43,26,75,21,8,5,19,4,7,1,2,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
T. Căpușă,20ab99akn24uy1k65ofxrjfmd,370w0gmyx6yp4pf86byr2n4k5,6,2,Defender,Right,NaN,20,NaN,8,NaN,11,3,NaN,12,26,14,90,9,3,5,16,4,5,1,4,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
E. Omondi,1g2r45vwqsic7g81criwzvbvt,370w0gmyx6yp4pf86byr2n4k5,2,NaN,Midfielder,Left,NaN,32,4,6,3,17,4,4,16,43,18,90,8,6,6,27,3,12,NaN,NaN,NaN,1,NaN,2,NaN,NaN,2,NaN,NaN,1,1,NaN,,3,3,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
C. Vulturar,72a5acoyozt5gsmcs1gqj6mi2,370w0gmyx6yp4pf86byr2n4k5,5,2,Midfielder,Left/Centre,NaN,18,NaN,6,NaN,9,1,NaN,9,21,11,45,4,4,2,10,3,4,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
C. Mihai,5ga4ehs6vzvm6vugcoltfkaok,370w0gmyx6yp4pf86byr2n4k5,2,NaN,Midfielder,Centre/Right,NaN,35,NaN,1,2,17,NaN,NaN,22,43,18,87,23,8,3,29,3,8,NaN,NaN,NaN,3,1,1,1,1,NaN,NaN,NaN,NaN,1,NaN,,1,1,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
C. Micovschi,7sq6jlg1jq1e8pt0xyujqjdgp,370w0gmyx6yp4pf86byr2n4k5,1,NaN,Midfielder,Right,NaN,6,1,1,2,2,1,NaN,4,12,3,45,2,NaN,1,11,1,4,NaN,NaN,NaN,NaN,2,2,2,2,3,1,NaN,NaN,NaN,NaN,,2,1,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
K. Luckassen,awto95jltea19radsbt7zyvv9,370w0gmyx6yp4pf86byr2n4k5,15,5,Striker,Left/Centre,NaN,3,4,3,NaN,NaN,1,NaN,3,6,NaN,76,2,1,1,6,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
I. Ezekiel,463h98298r9oygs8f3emx1zv9,370w0gmyx6yp4pf86byr2n4k5,5,1,Striker,Centre/Right,NaN,14,1,4,1,6,1,NaN,11,17,6,61,5,2,2,14,6,9,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2,2,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
João Pedro,7137owa2iq6cpmdiwi6uldh3p,370w0gmyx6yp4pf86byr2n4k5,4,NaN,Substitute,NaN,Midfielder,19,1,2,4,9,NaN,NaN,13,23,11,45,8,3,NaN,17,4,5,NaN,NaN,1,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,3,3,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
A. David,1bgz4fltvt5al0el49jv9f6z8,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
D. Iurasciuc,a23v0be6eq4pje3cpae56btw4,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
D. Lungu,cj1atyi67oxqobdvsx2tj55ka,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
A. López,4mwwcjl0g0kw75m4w07x1d5ka,370w0gmyx6yp4pf86byr2n4k5,3,2,Substitute,NaN,Midfielder,9,NaN,4,NaN,7,3,NaN,2,16,10,15,8,3,3,6,NaN,3,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
R. Pop,9myom09gva29cafis8whnaf4k,370w0gmyx6yp4pf86byr2n4k5,2,NaN,Substitute,NaN,Midfielder,12,2,2,5,7,NaN,1,6,15,7,45,4,1,1,11,4,6,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2,2,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
A. Stahl,2riwh7mv85k5l41yxemfg8mp5,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
A. Tudorie,9c4tjwya93e5kvkky7bfzdtcl,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Attacker,2,NaN,1,NaN,1,NaN,NaN,1,4,1,14,1,1,NaN,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
R. Vîlcu,2y39jnv66qq952tiv7jkeikgk,370w0gmyx6yp4pf86byr2n4k5,NaN,NaN,Substitute,NaN,Defender,1,1,1,NaN,1,NaN,1,NaN,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Dinamo Bucureşti vs UTA Arad,axgerm7ov1ndjjv255gdlb7ys,2024-05-12
Roland Niczuly,6sai809c3klvfkwdzx07reaqd,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,2,25,1,NaN,1,25,26,90,20,6,3,11,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
F. Ștefan,69si1rilm33sa8qlc6s3hwclx,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Defender,Left,NaN,14,NaN,5,1,6,1,NaN,9,20,7,63,15,8,3,14,5,10,1,NaN,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
B. Ňinaj,860mu6vq14s22tbtnh2mtcwk5,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Defender,Left/Centre,NaN,18,NaN,2,NaN,18,2,NaN,4,21,21,90,14,NaN,3,4,NaN,NaN,NaN,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
M. Bălașa,d3m8eju10ti98w3ltm7052jmd,dlavwqk2bgjqgbfw3q8qxp8ku,4,2,Defender,Centre/Right,NaN,23,NaN,4,1,18,3,NaN,7,38,21,90,18,11,3,20,2,13,NaN,2,NaN,NaN,2,NaN,2,NaN,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
D. Ciobotariu,993z9xoiepmmt6w4qlc3i68yx,dlavwqk2bgjqgbfw3q8qxp8ku,9,4,Defender,Right,NaN,16,2,5,NaN,9,5,1,7,26,14,90,15,5,5,13,4,7,NaN,2,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
D. Rența,453ont2o6x9vt82gwzo56vo5w,dlavwqk2bgjqgbfw3q8qxp8ku,8,1,Defensive Midfielder,Left/Centre,NaN,16,NaN,6,NaN,9,1,NaN,7,24,12,90,6,1,2,12,1,4,NaN,4,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
I. Alimi,acbqi2dymfrioka8lehxyqf2t,dlavwqk2bgjqgbfw3q8qxp8ku,7,NaN,Defensive Midfielder,Centre/Right,NaN,36,1,3,2,20,4,NaN,20,47,22,90,23,11,10,29,9,16,2,NaN,2,6,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
I. Gheorghe,2g1be3tb36kdnnws3r9w5ghd5,dlavwqk2bgjqgbfw3q8qxp8ku,6,3,Attacking Midfielder,Left,NaN,23,NaN,5,2,11,3,NaN,13,36,14,90,15,6,6,25,10,17,1,1,1,2,3,2,3,2,2,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
M. Ștefănescu,6w8tdanxas1ip6qyonsfgsnl6,dlavwqk2bgjqgbfw3q8qxp8ku,10,3,Attacking Midfielder,Centre,NaN,11,3,7,2,3,1,2,9,18,4,90,7,NaN,4,17,3,6,1,NaN,1,2,1,1,1,NaN,3,1,NaN,1,NaN,1,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
A. Aganović,b95aye5e2ftmom15zlm2d85w5,dlavwqk2bgjqgbfw3q8qxp8ku,6,2,Attacking Midfielder,Right,NaN,11,1,2,8,4,3,1,9,15,4,72,6,2,4,18,7,11,NaN,1,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
P. Šafranko,c4auteu940tgxm23g1gwutvx1,dlavwqk2bgjqgbfw3q8qxp8ku,7,4,Striker,Centre,NaN,12,1,3,NaN,3,NaN,NaN,9,13,3,73,3,1,2,10,3,3,NaN,3,NaN,2,NaN,NaN,NaN,3,3,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
V. Damaşcan,286e4ovzfgn0p4dfwqiojavhl,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
G. Debeljuh,71pem6zwto232a8yxcdtqtfc9,dlavwqk2bgjqgbfw3q8qxp8ku,1,1,Substitute,NaN,Attacker,5,NaN,3,NaN,1,NaN,NaN,4,8,3,17,3,NaN,1,5,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
S. Kallaku,29va4yhqzpa768l9qksm7ivvt,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
Á. Kecskés,14y2woa2mgtb9wn1u2vi3xrkl,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
C. Matei,e669eygfery0qkhnld9070yc5,dlavwqk2bgjqgbfw3q8qxp8ku,1,NaN,Substitute,NaN,Attacker,7,NaN,1,2,2,NaN,NaN,5,9,2,18,5,4,1,8,4,6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
D. Moldovan,8xpx96e6l8bwopy1x497087o5,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
B. Oteliță,1bv8gyzqzhqtfiu9eiuj85w5w,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
M. Rondón,cy44qjgvfyte3bbfpygwqhm8l,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
R. Varga,4k8ue8iywinj43y97jjh4q21h,dlavwqk2bgjqgbfw3q8qxp8ku,2,NaN,Substitute,NaN,Attacker,5,NaN,2,2,3,1,NaN,2,6,3,27,1,1,1,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
H. Moldovan,58ne1a4dg1awsoh5ybmjrlhey,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,12,2,NaN,4,16,16,90,18,4,9,8,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
A. Borza,bl6uq3fvylco5rnk4g6510sno,m3g7lo120vb7qbmq5sqey05b,4,1,Defender,Left,NaN,46,5,8,5,24,2,3,22,55,27,90,25,6,3,29,13,17,1,3,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
P. Iacob,933igop1dhpmqez0b9s5l7pat,m3g7lo120vb7qbmq5sqey05b,2,1,Defender,Left/Centre,NaN,49,NaN,4,1,39,4,NaN,13,57,42,90,26,6,6,18,4,7,NaN,2,NaN,2,NaN,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
C. Săpunaru,5eb6gchdzorsbiqlxhpnzmy1h,m3g7lo120vb7qbmq5sqey05b,3,2,Defender,Centre/Right,NaN,43,NaN,4,2,35,5,NaN,11,51,39,90,22,6,6,15,4,6,1,3,1,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
C. Braun,7o3r47e6xani3j1o0le7cdoet,m3g7lo120vb7qbmq5sqey05b,3,1,Defender,Right,NaN,25,NaN,5,3,16,3,NaN,14,33,18,90,19,10,4,22,7,10,1,2,1,1,1,4,1,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
A. Albu,5bpzd3re0sg4jt662blciunkl,m3g7lo120vb7qbmq5sqey05b,4,1,Defensive Midfielder,Left/Centre,NaN,29,2,9,NaN,16,NaN,2,16,39,20,73,11,7,3,22,8,12,NaN,4,NaN,1,NaN,NaN,NaN,NaN,2,NaN,1,2,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
R. Oaidă,6jkvlv555elh6iz9opb67huqd,m3g7lo120vb7qbmq5sqey05b,3,1,Defensive Midfielder,Centre/Right,NaN,20,NaN,3,NaN,11,NaN,NaN,9,27,16,57,11,2,NaN,11,3,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
J. Papeau,8d6fvzmgj7ju59voq0yc86n3e,m3g7lo120vb7qbmq5sqey05b,5,1,Attacking Midfielder,Left,NaN,20,4,7,5,11,1,2,9,25,11,84,6,2,1,17,5,10,3,2,3,NaN,NaN,3,NaN,1,NaN,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
A. Ioniță,3j5ed5ix7ucen94pelio3g7p,m3g7lo120vb7qbmq5sqey05b,3,NaN,Attacking Midfielder,Centre,NaN,11,2,3,4,4,1,1,8,14,4,58,4,4,2,13,6,9,NaN,1,1,1,2,1,2,1,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
F. Bamgboye,72jwr6zwdggjhp48qh1s8d7u1,m3g7lo120vb7qbmq5sqey05b,8,NaN,Attacking Midfielder,Right,NaN,7,3,7,1,3,NaN,NaN,5,12,3,90,3,1,1,11,2,6,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
Borja Valle,10qubwsj42gsljm175qlsl0b9,m3g7lo120vb7qbmq5sqey05b,4,2,Striker,Centre,NaN,34,2,6,8,18,NaN,NaN,20,41,20,90,9,6,3,33,13,16,NaN,2,NaN,3,NaN,4,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
I. Cristea,7qidy419tvf8rnh38vss3g91x,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
C. Cîrjan,dzwc43xg5zlfsgd32t8dimpuy,m3g7lo120vb7qbmq5sqey05b,1,NaN,Substitute,NaN,Midfielder,7,1,NaN,2,3,1,NaN,5,8,3,17,3,1,1,8,3,4,NaN,NaN,NaN,NaN,NaN,3,NaN,1,2,1,NaN,NaN,1,NaN,,1,1,1,1,4231,,Sepsi vs Rapid Bucureşti,dovccurfig62qevfu8cjtlxjo,2023-11-10
