player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
T. Pietermaat,cnzisrsaz5oot3j7qf0jd3xed,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
S. Vreys,9do59oot7pmgcd1uduzigbxg4,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
A. De Corte,ac5ihcnef0we4sklhnmxgn3mc,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,1,NaN,27,2,NaN,1,20,29,90,12,NaN,9,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,2
S. Audoor,770vedrjvw6qzfi2ssce8w2y,5ukcnyjjogw7wlb0lrgwg8siy,1,NaN,Defender,Left,NaN,20,NaN,3,2,11,2,NaN,10,26,13,71,12,3,2,15,4,7,1,NaN,2,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,1,2,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,7
A. Et-Taïbi,9yyedlzj1ke15xb91ait55xm2,5ukcnyjjogw7wlb0lrgwg8siy,3,1,Defender,Left/Centre,NaN,79,NaN,4,NaN,62,5,NaN,17,83,63,61,28,1,5,20,1,1,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,4
B. Yameogo,85jjfo6hgk2e7gb1na0eqz1uc,5ukcnyjjogw7wlb0lrgwg8siy,6,4,Defender,Centre/Right,NaN,123,NaN,6,NaN,106,2,NaN,22,133,107,90,37,10,5,31,5,11,NaN,3,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,11
D. De Roeve,avnrtae50pid6aomt6sq3dqi2,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Defender,Right,NaN,17,NaN,4,2,9,1,NaN,9,24,11,61,8,4,1,14,4,7,2,2,2,NaN,1,1,1,1,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,10
Liam De Smet,eb3l3tb849tldd26shre947ze,5ukcnyjjogw7wlb0lrgwg8siy,10,4,Defensive Midfielder,Left/Centre,NaN,58,NaN,5,2,41,3,NaN,20,71,43,90,22,11,5,31,5,14,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,2,2,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,16
Alejandro Granados,d0neh5vcdezvb0ful49zguiok,5ukcnyjjogw7wlb0lrgwg8siy,4,2,Defensive Midfielder,Centre/Right,NaN,49,1,6,2,28,1,NaN,24,57,29,90,17,10,1,33,7,12,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,13
Lenn De Smet,8rdqcmsx8uooxqc6rjc78rr4k,5ukcnyjjogw7wlb0lrgwg8siy,5,2,Attacking Midfielder,Left,NaN,22,1,4,2,11,3,NaN,11,28,14,90,10,4,5,14,6,8,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,3,3,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,9
B. Faraas,ahje1y6v4dlmq4ath0rfcql90,5ukcnyjjogw7wlb0lrgwg8siy,7,4,Attacking Midfielder,Centre,NaN,19,4,9,3,7,NaN,4,12,29,10,90,6,6,NaN,19,6,13,1,2,1,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,17
T. Lund Jensen,3btgcncl388i1fetp5ucoqi38,5ukcnyjjogw7wlb0lrgwg8siy,3,1,Attacking Midfielder,Right,NaN,12,4,3,2,3,1,2,10,17,3,72,5,3,1,16,5,9,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,11
K. Furo,9z6gig2dmhz738cfm9l23nxuc,5ukcnyjjogw7wlb0lrgwg8siy,5,4,Striker,Centre,NaN,8,1,2,1,6,NaN,NaN,5,12,7,82,2,1,1,8,3,4,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,5,NaN,1,NaN,NaN,,1,1,NaN,NaN,4231,1,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,8
S. Campbell,dfy8wmt4li6v2a3ulhftrxr10,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Substitute,NaN,Attacker,5,2,4,NaN,NaN,NaN,2,5,7,1,18,2,NaN,1,6,5,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,2
J. Bisiwu,bkmv9zdoazi53yhb6m3693ml0,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
L. Goemaere,8ibojf77eyosv0tvcsals9yc4,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
D. Pérez,bwk0ralfmstrrsy3lsatedfmy,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,8,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,1
R. Tytens,9yvaqepplk8s4cjqjbtyb24gk,5ukcnyjjogw7wlb0lrgwg8siy,1,1,Substitute,NaN,Defender,7,NaN,2,1,5,NaN,NaN,4,7,5,19,3,1,1,4,2,2,1,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,1
A. Vanden Driessche,q2uubesdtpjeq5eui1ro86c4,5ukcnyjjogw7wlb0lrgwg8siy,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
J. Willems,4hejb0s3tl4jyjfcn5c7rmwpg,5ukcnyjjogw7wlb0lrgwg8siy,3,2,Substitute,NaN,Defender,20,NaN,NaN,NaN,14,NaN,NaN,6,20,14,29,5,NaN,NaN,6,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,NaN
S. Wylin,973qhpd6czw3u8h0788uq9ez8,5ukcnyjjogw7wlb0lrgwg8siy,5,NaN,Substitute,NaN,Defender,17,2,2,1,11,1,NaN,8,22,14,29,12,5,1,10,7,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Patro Eisden vs Club Brugge II,5z3kies9a4k6mn5z5yeawf9jo,2024-08-31,9
K. Debaty,54ceq6fpdrv5lskr5k8coc3it,4xh8rj4z6innctbx7vu46tqix,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,NaN,NaN,11,1,NaN,6,9,11,90,16,6,10,12,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
L. Lucker,1hyibrtgmp1gkugcn83pbx82c,4xh8rj4z6innctbx7vu46tqix,6,2,Defender,Left,NaN,27,1,7,4,12,2,1,15,36,13,90,17,6,4,23,9,14,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,15
J. Bustin,37pm8uxpwfkynazkbtovyyiy2,4xh8rj4z6innctbx7vu46tqix,6,3,Defender,Left/Centre,NaN,32,NaN,7,1,18,1,NaN,15,43,20,90,18,9,1,24,6,11,NaN,3,NaN,NaN,1,NaN,1,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,11
B. Lambot,2b8n3mlopofk8h3h7cehfxa6t,4xh8rj4z6innctbx7vu46tqix,1,1,Defender,Centre/Right,NaN,29,NaN,3,NaN,25,2,NaN,6,38,28,90,21,9,2,15,4,9,NaN,2,NaN,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,14
P. Ngawa,cni0rxu9fo9lfqqhggmqrdvpx,4xh8rj4z6innctbx7vu46tqix,1,1,Defender,Right,NaN,13,NaN,6,3,9,1,NaN,5,24,17,90,13,4,1,8,3,4,NaN,4,NaN,NaN,2,NaN,2,2,4,3,NaN,NaN,NaN,NaN,,1,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,15
T. Pierrot,5ba2lxhuqsdqqvo2m6o1yw4id,4xh8rj4z6innctbx7vu46tqix,6,1,Defensive Midfielder,Centre,NaN,21,NaN,10,3,11,1,NaN,12,37,17,90,22,10,5,24,10,18,2,8,2,2,2,2,2,1,3,NaN,NaN,2,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,18
J. D'Ostilio,8a50qh0jbm0tu0f44kerqy8d1,4xh8rj4z6innctbx7vu46tqix,4,1,Midfielder,Left,NaN,8,NaN,1,5,3,1,NaN,6,10,3,73,6,4,2,13,5,8,NaN,1,1,1,NaN,3,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,10
R. Merlen,6sgdwfdo9cz4adyw5mc6qsjys,4xh8rj4z6innctbx7vu46tqix,2,NaN,Midfielder,Left/Centre,NaN,7,2,3,1,3,1,2,4,12,5,45,5,4,3,8,3,6,NaN,NaN,NaN,2,1,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,,1,1,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,7
F. da Silva,adn2suk3h69pnpzor6ps1kzmy,4xh8rj4z6innctbx7vu46tqix,5,2,Midfielder,Centre/Right,NaN,11,1,3,6,5,NaN,NaN,8,20,9,84,8,2,NaN,16,4,9,NaN,1,1,NaN,1,2,1,3,4,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,14
D. Mouchamps,ccimzu62gd59upvlrsj8lmprd,4xh8rj4z6innctbx7vu46tqix,4,2,Midfielder,Right,NaN,14,2,5,3,8,3,NaN,7,15,8,73,7,2,4,10,6,6,1,1,1,1,1,3,1,1,2,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
Z. Atteri,9h387d958yi17abof2f8yorca,4xh8rj4z6innctbx7vu46tqix,19,6,Striker,Centre,NaN,9,4,18,2,2,1,1,7,13,3,90,2,2,3,10,6,9,2,8,2,1,NaN,NaN,NaN,5,12,6,NaN,1,NaN,NaN,,1,1,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,14
A. Arslan,77vb58jq134rhslazm8c5tez8,4xh8rj4z6innctbx7vu46tqix,2,NaN,Substitute,NaN,Midfielder,9,2,3,NaN,1,1,2,9,9,1,45,3,NaN,1,9,2,2,2,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,2
M. Cavelier,7xxg1x2jezwvaf7q0884eatm2,4xh8rj4z6innctbx7vu46tqix,1,1,Substitute,NaN,Midfielder,1,1,2,4,NaN,1,1,2,4,1,17,3,1,1,7,1,2,1,1,1,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
A. Lefebvre,4130y38aq5jzo1jqi4buucn4k,4xh8rj4z6innctbx7vu46tqix,1,1,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,17,1,1,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,1
S. Marzo,9lovskc6dp3c0a5g2ce76oy51,4xh8rj4z6innctbx7vu46tqix,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
L. Moreau,d1eb2ierddvjerkuo3xnumz9w,4xh8rj4z6innctbx7vu46tqix,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
M. Mouhli,a5t63hhmv94ziywpk94elb9bd,4xh8rj4z6innctbx7vu46tqix,1,NaN,Substitute,NaN,Midfielder,5,2,3,6,1,NaN,2,7,5,1,6,NaN,1,1,9,4,4,1,NaN,2,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,3
J. Mpenza,3l3ywennyakb4iz0dz0k0ik2c,4xh8rj4z6innctbx7vu46tqix,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
B. Reus,8tkhq0olg84yr1174sgcrxkru,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,1,NaN,11,1,NaN,8,22,14,90,24,2,8,18,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,13
A. Corryn,3vvr419ewr112xr5weted4tsl,ecakpwuj70mwiptbpd1i3xgzd,9,5,Defender,Left,NaN,40,NaN,5,1,21,NaN,NaN,19,47,24,90,16,7,2,24,11,14,1,3,1,1,5,1,5,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,10
D. Wuytens,58ps6jz25uvo7ggusmpyr2wnp,ecakpwuj70mwiptbpd1i3xgzd,4,2,Defender,Left/Centre,NaN,54,NaN,8,NaN,49,2,NaN,8,60,53,90,16,2,3,10,1,3,NaN,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
A. Khatir,cfsoo7mido1ai3cltohicx72s,ecakpwuj70mwiptbpd1i3xgzd,5,3,Defender,Centre/Right,NaN,45,NaN,6,NaN,48,1,NaN,7,50,51,90,21,4,1,10,2,4,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
L. Jans,5m7g9gg8drcqu44iavj7gwvrp,ecakpwuj70mwiptbpd1i3xgzd,2,1,Defender,Right,NaN,22,1,5,5,7,2,1,16,35,14,90,17,7,3,22,9,14,2,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,1,1,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,17
A. Limbombe,ebnm8xj9pggemio5qay9pcc0l,ecakpwuj70mwiptbpd1i3xgzd,9,4,Midfielder,Left,NaN,16,3,3,8,5,NaN,1,11,22,7,90,7,NaN,1,21,7,11,1,NaN,1,NaN,NaN,6,NaN,3,3,1,NaN,1,NaN,NaN,,NaN,NaN,1,1,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,17
J. Geusens,e8iedufshdq58novt3uevsrqi,ecakpwuj70mwiptbpd1i3xgzd,4,NaN,Midfielder,Left/Centre,NaN,29,3,3,5,13,1,2,19,36,13,66,10,10,2,29,12,18,1,NaN,1,1,1,2,1,2,NaN,NaN,2,NaN,NaN,NaN,,1,1,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,13
S. Dewaele,3s0tyude1pghox634ij87srft,ecakpwuj70mwiptbpd1i3xgzd,10,5,Midfielder,Centre/Right,NaN,59,2,12,1,28,1,1,33,70,30,90,32,15,4,44,15,22,2,3,2,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2,2,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,16
S. Coopman,8vv90kqjg12snthxi56kj3is5,ecakpwuj70mwiptbpd1i3xgzd,5,2,Midfielder,Right,NaN,14,1,1,2,5,1,NaN,9,16,6,73,4,3,2,11,6,6,2,1,2,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,3,3,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,6
M. Servais,5vnahevg5ni0uopeyk1c9u0b8,ecakpwuj70mwiptbpd1i3xgzd,5,2,Striker,Left/Centre,NaN,19,NaN,3,4,11,1,NaN,9,24,13,79,8,7,2,16,8,10,NaN,1,NaN,NaN,1,2,1,2,5,1,1,1,NaN,NaN,,2,2,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,16
A. Ola-Adebomi,4c5esq1tuwnfria6hzxctjpqs,ecakpwuj70mwiptbpd1i3xgzd,8,3,Striker,Centre/Right,NaN,10,1,4,NaN,6,1,NaN,5,14,7,73,1,3,2,8,1,3,NaN,1,NaN,1,1,NaN,1,2,2,1,NaN,NaN,NaN,NaN,,3,2,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,14
S. Bateau,3z982g6djrv6piwca4gm91ln9,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
D. Dassy,eaaxvzqox27ea3u2j9d6gcd90,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
M. Deman,eczyz1c2lgqelhp13xiqb0vhm,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
F. Dicke,3uinwdogybtnqy2grbyy34jdg,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Midfielder,8,NaN,2,NaN,2,1,NaN,6,11,2,17,7,5,1,9,4,6,1,1,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,3
J. Filipović,d2ifi3myitnsd14yh45c2ue39,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
Éverton Luiz,28s54spgd7hf87yrp0yr6atat,ecakpwuj70mwiptbpd1i3xgzd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,NaN
L. Kerrigan,65atg731s1tcglalojkekqqy,ecakpwuj70mwiptbpd1i3xgzd,2,NaN,Substitute,NaN,Midfielder,6,1,4,NaN,NaN,1,1,6,8,NaN,11,2,1,1,8,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,3
Y. Michiwaki,3sb3e6v6xhywoc1v8l946vs44,ecakpwuj70mwiptbpd1i3xgzd,8,6,Substitute,NaN,Attacker,3,1,2,NaN,NaN,NaN,1,3,4,NaN,17,NaN,NaN,NaN,4,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,442,,Liège vs SK Beveren,5zijqary948y08r3p3w5pe6ms,2024-08-31,1
