player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
S. Bakari,9lctm8txbd4n87mk61lwa0rf9,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
R. Meissen,c6i4usq34m3389rtbqptahrai,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Defender,14,NaN,2,NaN,11,NaN,NaN,3,19,12,27,7,NaN,NaN,7,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,6
S. Mito,536qjh4gcmpo5q68ti87e60kq,89w5c6pw7vn0dxypi61tt0g4k,2,1,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,1,NaN,1,3,1,5,2,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,3
A. Oufkir,c0os20ujhb2hujvtp21093l04,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
Y. Schoonderwaldt,49pcpdulrofklvwsde6ohkkq,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
Metinho,eztoltv7xuc9xbpxpj1s0ial0,89w5c6pw7vn0dxypi61tt0g4k,2,1,Substitute,NaN,Midfielder,2,NaN,2,NaN,NaN,NaN,NaN,2,5,1,12,3,1,NaN,4,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,3
D. Tevreden,3pjetw63dm4jzrg2rfzkdxhxw,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
M. Young,ass524umdrpsq324wksaqef4k,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
J. de Guzmán,6w59kdfilru1152bjutstu2fp,89w5c6pw7vn0dxypi61tt0g4k,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs Sparta Rotterdam,8yki1mxpqzzikyoorz5msnw2c,2024-09-21,NaN
L. Plogmann,2f5hdor2uv8hfxnieyvivsesp,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Goalkeeper,Centre,NaN,28,NaN,1,NaN,27,NaN,NaN,3,39,31,90,23,3,7,13,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,14
A. Adelgaard,1rmox6tf7r283dca2vi844kr8,b79uipsy57y1jqpy07h4i5ovk,4,2,Defender,Left,NaN,25,NaN,1,5,12,NaN,NaN,16,31,13,85,8,3,1,23,6,10,NaN,NaN,1,1,NaN,3,NaN,NaN,1,NaN,,NaN,2,NaN,,2,1,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,12
J. Kramer,61a5bh5xw947nv4mxx62gqaqx,b79uipsy57y1jqpy07h4i5ovk,6,4,Defender,Left/Centre,NaN,56,NaN,2,2,42,2,NaN,16,62,44,90,21,6,2,20,7,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,6
G. Nauber,2ekx0fvuf0dsat062oj430d05,b79uipsy57y1jqpy07h4i5ovk,2,2,Defender,Centre/Right,NaN,41,NaN,1,NaN,42,2,NaN,10,44,42,90,16,6,4,13,5,8,1,1,1,2,1,NaN,1,NaN,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,3
M. Deijl,ciguyr553yqapqfudim9af46h,b79uipsy57y1jqpy07h4i5ovk,2,NaN,Defender,Right,NaN,15,1,6,3,9,3,NaN,6,22,10,90,11,5,3,17,2,6,NaN,1,NaN,NaN,1,4,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,16
E. Llansana,5n65xhwbd6dm3uynl4h7k920a,b79uipsy57y1jqpy07h4i5ovk,6,2,Defensive Midfielder,Left/Centre,NaN,20,NaN,7,3,8,NaN,NaN,12,29,9,90,14,7,4,21,7,14,1,3,1,4,4,1,4,1,6,3,,NaN,NaN,NaN,,2,2,NaN,NaN,4231,1,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,12
E. Linthorst,9d4lofwg9ooaoldw2vpt4h36y,b79uipsy57y1jqpy07h4i5ovk,1,NaN,Defensive Midfielder,Centre/Right,NaN,49,NaN,3,2,27,1,NaN,22,55,28,90,11,10,5,27,14,18,1,1,1,3,1,NaN,1,NaN,NaN,NaN,,1,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,8
O. Antman,3nto7ft0b2a47lqd7ethkkrxm,b79uipsy57y1jqpy07h4i5ovk,5,1,Attacking Midfielder,Left,NaN,17,1,1,3,8,NaN,NaN,10,18,8,70,2,NaN,1,11,8,9,1,NaN,1,NaN,2,1,2,NaN,NaN,NaN,,1,1,1,,3,3,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,2
J. Breum,1q0v3qpciql8rkyz4qrlvbuju,b79uipsy57y1jqpy07h4i5ovk,5,NaN,Attacking Midfielder,Centre,NaN,22,3,3,7,9,NaN,NaN,17,24,10,90,7,2,4,25,7,8,NaN,NaN,1,2,NaN,3,NaN,NaN,3,NaN,,2,NaN,NaN,,3,3,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,14
B. Adekanye,7lpwkpwfw656re3pymntslv55,b79uipsy57y1jqpy07h4i5ovk,5,1,Attacking Midfielder,Right,NaN,11,1,2,4,2,2,NaN,9,16,2,90,6,2,4,17,5,10,NaN,NaN,NaN,1,NaN,3,NaN,2,3,1,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,14
V. Edvardsen,1m0qpbce7dob7mdbo7titbqp5,b79uipsy57y1jqpy07h4i5ovk,8,4,Striker,Centre,NaN,15,1,1,3,6,NaN,NaN,9,24,9,90,6,6,1,16,8,12,NaN,1,NaN,NaN,NaN,1,NaN,2,3,1,,1,NaN,NaN,,4,1,1,1,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,15
J. Amofa,90vny1388bdhx8103lp9njac4,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
J. De Busser,lp9kyx4408kpoey40zv9mga1,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
J. Dirksen,eytcfp4cu6qkar65kf0p5rm96,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
O. Edvardsen,7dkhv2l8y6jq20l1dc2ye17je,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Attacker,3,NaN,1,NaN,NaN,NaN,NaN,4,3,NaN,20,1,NaN,NaN,4,2,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,1
L. Everink,dzehnxim5noolef8c7j4d8a5m,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,2,NaN,NaN,NaN,1,1,NaN,1,2,1,5,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
S. Jansen,8qrsqp9qqvb0jdynpgsnifai1,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
P. Saathof,a3qbyj57485msu70fggsk4kr8,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
M. Smit,c6ufljjgl050g9xn7e9ma7hg4,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
F. Stokkers,94b7i139jyk6hs6ioqlztg1jp,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
M. Suray,1tmihr54maqj0h7785cg9ez56,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
C. Twigt,5shfqpd5fj05qrp1jlzd08ftg,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
R. Pasveer,7w5ivtmbqzi4hfte330r1a505,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,NaN,20,1,NaN,3,24,23,90,20,2,10,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,6
J. Hato,bgydmtsi0ngn9k56apo29v0no,d0zdg647gvgc95xdtk1vpbkys,4,NaN,Defender,Left,NaN,46,2,4,NaN,31,1,1,18,49,34,90,16,5,2,18,13,13,1,1,1,1,NaN,NaN,NaN,1,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,7
A. Kaplan,1asrguqxyo7rmoyamggwd9oq2,d0zdg647gvgc95xdtk1vpbkys,2,1,Defender,Left/Centre,NaN,55,NaN,2,1,30,1,NaN,25,62,34,61,25,8,1,28,8,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,7
J. Šutalo,1wse4b1hxu37e7t5ty5ykn7c9,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Defender,Centre/Right,NaN,66,1,6,NaN,38,3,1,28,72,42,90,18,8,4,30,8,10,NaN,4,NaN,1,6,NaN,6,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,6
D. Rensch,6sg2ot7z9kfyrlgjkmpqvejqi,d0zdg647gvgc95xdtk1vpbkys,1,1,Defender,Right,NaN,50,1,6,2,26,1,1,24,56,26,90,16,8,2,31,15,19,NaN,2,NaN,1,3,1,3,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,8
K. Taylor,35qg0rrwtl00pycx468s62m3u,d0zdg647gvgc95xdtk1vpbkys,3,1,Midfielder,Left/Centre,NaN,21,NaN,1,3,5,1,NaN,17,22,5,61,9,3,2,18,12,13,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,4
J. Henderson,25yu90pekqr1lhs098f3uxy39,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Midfielder,Centre,NaN,60,1,2,4,26,3,NaN,41,71,29,90,25,12,7,52,16,21,1,1,2,3,5,4,5,NaN,NaN,NaN,,1,2,NaN,,2,1,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,17
K. Fitz-Jim,b8ixf31bdyfqqcwoy4ulai73e,d0zdg647gvgc95xdtk1vpbkys,2,1,Midfielder,Centre/Right,NaN,34,NaN,3,8,18,NaN,NaN,17,44,21,90,11,7,2,25,11,17,NaN,1,NaN,1,1,1,1,3,1,NaN,,1,NaN,NaN,,2,1,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,11
M. Godts,cx6fxszjvjam6zb3c3p0dd1jo,d0zdg647gvgc95xdtk1vpbkys,3,1,Striker,Left/Centre,NaN,15,3,4,NaN,4,NaN,2,11,20,4,80,5,2,NaN,16,8,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,8
W. Weghorst,57btqxe5sy3ygzxpp55p4umdx,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Striker,Centre,NaN,13,NaN,4,NaN,6,NaN,NaN,8,19,8,71,1,NaN,1,12,4,7,1,3,1,NaN,NaN,NaN,NaN,NaN,4,1,,1,NaN,NaN,,4,1,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,6
B. Traoré,9uo88sreasbyj41lg34hxy28l,d0zdg647gvgc95xdtk1vpbkys,4,NaN,Striker,Centre/Right,NaN,19,4,2,4,3,2,1,16,24,6,45,6,1,5,20,10,12,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,12
B. Brobbey,9c2i7ddl2uh7kuhwq62klkyui,d0zdg647gvgc95xdtk1vpbkys,4,2,Substitute,NaN,Attacker,5,NaN,NaN,NaN,NaN,1,NaN,5,6,1,19,NaN,NaN,1,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,,NaN,NaN,NaN,,3,2,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,1
C. Akpom,32n3284h95a93yq9h7hbw5hp1,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
J. Banel,31v89l4k38v1wpisz7xhkq38,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
A. Gaaei,4n18t6bixl6ba3bx76hym51qs,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Defender,10,NaN,4,4,2,NaN,NaN,9,13,3,45,2,2,1,16,5,7,NaN,3,NaN,1,NaN,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,9
J. Gorter,ddfwtazsntda1pah2l454py3t,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
C. Rasmussen,80i3boeh7f1ghu4ka7r66izje,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Substitute,NaN,Attacker,3,NaN,NaN,3,NaN,NaN,NaN,4,4,NaN,10,1,1,NaN,6,2,3,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,2
D. Klaassen,baakmd4ndnulbl9npvmq90mvp,d0zdg647gvgc95xdtk1vpbkys,2,1,Substitute,NaN,Midfielder,7,NaN,4,NaN,2,1,NaN,5,7,2,29,1,NaN,2,5,3,3,2,1,2,1,NaN,NaN,NaN,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,1,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,2
D. Ramaj,f2ibn3ej2doay3b4u8ezeix62,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
D. Rugani,bh3b7e2qzh41dltd6h2obpln9,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
B. Tahirović,d2itdjj8bx0aztqggfgv7amay,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
O. Wijndal,dafbvyorudvujxw7zswicykmh,d0zdg647gvgc95xdtk1vpbkys,1,NaN,Substitute,NaN,Defender,7,NaN,2,1,2,NaN,NaN,5,9,2,29,3,1,1,8,2,2,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,5
B. van den Boomen,2rsqkarlkh6z8vrb0clfbz6xh,d0zdg647gvgc95xdtk1vpbkys,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Go Ahead Eagles vs Ajax,8z0bcmwdymg89vg5rwjwt16vo,2024-09-21,NaN
S. van Gassel,am19rcub89k9bleldiqps7845,8iawijq7s9s6d85mjz8wdslki,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,1,NaN,22,3,NaN,1,16,22,90,16,3,14,4,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NEC vs Heracles,8zedubmdbkgsaq41basvf5xxw,2024-09-21,3
