player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
B. Bytyqi,a5ah5r5vl0pjgt655lc5qqvop,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,2,NaN,Midfielder,Right,NaN,19,3,3,3,10,2,2,9,23,12,69,8,4,3,14,5,6,NaN,1,NaN,1,NaN,3,NaN,1,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,12,DNK,1_Division,2025_2026
M. Boesen,6j52ab9vnkhef31151cmjywnp,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,1,1,Striker,Centre,NaN,4,NaN,6,1,1,NaN,NaN,3,8,1,58,2,2,NaN,7,2,6,1,4,1,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,5,DNK,1_Division,2025_2026
A. Akalé,d0ozf1itum1cvg6704dch7uac,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Attacker,5,1,4,NaN,NaN,NaN,1,5,5,NaN,32,1,1,NaN,5,5,5,1,1,1,NaN,NaN,NaN,NaN,1,5,3,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,2,DNK,1_Division,2025_2026
W. Nyborg,7o8foxwpdrhbqylrbvzhhzh1w,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
L. Eg Jørgensen,5zvfdowqpiz1ttg20mra6u2hg,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
S. Eg Pedersen,bzwk6jaak6q2ak9u6o75v6ihg,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
M. Hansen,945m1ao4o1wvojbkckvdtjre2,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,2,NaN,Substitute,NaN,Midfielder,8,2,1,1,6,NaN,1,3,12,8,21,3,NaN,1,6,1,2,NaN,NaN,NaN,NaN,NaN,2,NaN,1,2,1,,1,1,NaN,,1,NaN,NaN,NaN,541,1,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,6,DNK,1_Division,2025_2026
L. Jensen,139g7ilwvcpl519v3scnweg2d,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,2,1,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,3,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,2,DNK,1_Division,2025_2026
M. Kristensen,1znq0m3xloag4frfu715yy8lw,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
M. Söfeldt,1d4tmv3ei6vm7ugma79hn2yhg,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
J. Villemoes,3yt6hqo1ayr093vpohg4kwufo,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,3,NaN,Substitute,NaN,Midfielder,20,NaN,3,1,3,NaN,NaN,19,24,3,32,12,10,1,24,12,15,NaN,NaN,NaN,1,NaN,1,NaN,2,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,8,DNK,1_Division,2025_2026
J. Ægidius,52vwj2s29n7wngablotd7pboq,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,NaN,1,14,3,NaN,4,33,17,90,31,14,13,19,2,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,19,DNK,1_Division,2025_2026
G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,Lyngby,anga7587r1zv4ey71ge9zxol3,4,1,Defender,Left,NaN,38,1,NaN,5,16,NaN,NaN,25,44,18,90,9,5,2,31,7,9,NaN,NaN,NaN,2,1,4,1,NaN,NaN,NaN,,NaN,2,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,13,DNK,1_Division,2025_2026
J. Meyer,839pm7rmjp6q1bt52f7ek9vys,Lyngby,anga7587r1zv4ey71ge9zxol3,5,1,Defender,Left/Centre,NaN,36,NaN,4,NaN,29,2,NaN,9,40,32,90,12,NaN,2,11,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,3,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,7,DNK,1_Division,2025_2026
T. Storm,4bstdc3zla1sn85ev3bcmw1lg,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Defender,Centre/Right,NaN,59,NaN,2,1,42,2,NaN,20,64,44,90,31,5,2,23,3,5,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,6,DNK,1_Division,2025_2026
O. Buur,8822s8ns7oyvjqade4oaxzg0l,Lyngby,anga7587r1zv4ey71ge9zxol3,3,NaN,Defender,Right,NaN,31,NaN,1,1,16,NaN,NaN,17,35,18,64,8,5,3,20,7,8,NaN,NaN,NaN,2,1,1,1,1,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,8,DNK,1_Division,2025_2026
S. Colyn,8npu0cbqjrhwv5km1w29kh016,Lyngby,anga7587r1zv4ey71ge9zxol3,8,4,Midfielder,Left,NaN,24,3,2,13,4,1,1,23,25,5,78,7,3,3,32,11,12,1,1,3,NaN,2,3,2,4,4,3,,2,NaN,NaN,,1,1,1,1,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,14,DNK,1_Division,2025_2026
P. Langhoff,79b0b6eqck5vn4b3fawxsaok,Lyngby,anga7587r1zv4ey71ge9zxol3,7,2,Midfielder,Left/Centre,NaN,77,2,7,4,23,2,1,57,85,24,90,32,19,4,64,25,29,3,2,3,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,9,DNK,1_Division,2025_2026
C. Winther,d854rlweyk5wq6d2veyviukq2,Lyngby,anga7587r1zv4ey71ge9zxol3,3,NaN,Midfielder,Centre/Right,NaN,66,1,2,1,32,2,NaN,35,76,34,90,16,7,8,43,8,12,NaN,NaN,NaN,6,3,NaN,3,1,1,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,13,DNK,1_Division,2025_2026
B. Blume,1acmsp1ulfijcrryff1qibdud,Lyngby,anga7587r1zv4ey71ge9zxol3,3,2,Midfielder,Right,NaN,21,1,3,1,7,1,NaN,15,25,8,64,6,3,2,18,7,10,3,1,4,1,2,NaN,2,2,3,1,,NaN,NaN,1,,2,2,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,8,DNK,1_Division,2025_2026
Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,Lyngby,anga7587r1zv4ey71ge9zxol3,4,2,Striker,Left/Centre,NaN,9,2,6,2,3,NaN,1,7,16,4,64,5,2,2,13,5,8,2,NaN,2,NaN,1,1,1,2,4,2,,2,1,NaN,,2,2,NaN,NaN,442,1,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,9,DNK,1_Division,2025_2026
F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,Lyngby,anga7587r1zv4ey71ge9zxol3,3,1,Striker,Centre/Right,NaN,10,2,5,3,3,NaN,2,9,13,3,81,2,1,NaN,15,8,10,1,NaN,2,NaN,NaN,4,NaN,1,6,1,,NaN,1,1,,4,3,NaN,NaN,442,1,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,12,DNK,1_Division,2025_2026
N. Baden,cty7nsrs5yn785m330c2gbwq2,Lyngby,anga7587r1zv4ey71ge9zxol3,6,3,Substitute,NaN,Attacker,2,1,NaN,NaN,1,NaN,NaN,2,3,1,26,NaN,NaN,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,2,DNK,1_Division,2025_2026
J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,Lyngby,anga7587r1zv4ey71ge9zxol3,2,1,Substitute,NaN,Attacker,1,4,4,NaN,1,NaN,3,NaN,1,1,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,1,1,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,2,DNK,1_Division,2025_2026
M. Henriksen,8m1vt6r1taxqiis3vd438sjkk,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
M. Kaarsbo,4be1c2qp4tcftgdqxz36e32ms,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,Lyngby,anga7587r1zv4ey71ge9zxol3,3,1,Substitute,NaN,Midfielder,4,NaN,3,2,2,NaN,NaN,3,9,2,26,6,1,1,8,2,6,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,5,DNK,1_Division,2025_2026
W. Steindorsson,9kxm9u9x44fkygeh5xpag7pqs,Lyngby,anga7587r1zv4ey71ge9zxol3,2,1,Substitute,NaN,Midfielder,6,NaN,3,NaN,4,1,NaN,3,7,4,26,1,NaN,2,4,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,1,DNK,1_Division,2025_2026
B. Rolland,2wwpfsducpmryacr17y8k70iy,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Defender,4,NaN,1,NaN,4,NaN,NaN,1,5,4,9,3,2,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,1,DNK,1_Division,2025_2026
O. Snorre,cyuoj9pesenese4i3pklv7d2h,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
M. Warming,diwrq7ulrey4juxk4dafct0q1,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Middelfart vs Lyngby,c8vnlasgdfetx9efpqfi2u9lg,2025-08-30,NaN,DNK,1_Division,2025_2026
R. McCrorie,coo9pdc5uiiypv0e92i29ipxx,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,NaN,NaN,10,3,NaN,2,16,11,90,13,2,12,11,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,10,DNK,1_Division,2025_2026
S. Eng Strand,f5gja2wqjlm60rideia16jpm2,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,3,NaN,Defender,Left,NaN,32,NaN,5,4,8,1,NaN,28,44,9,78,18,7,2,42,12,21,1,NaN,2,1,3,3,3,NaN,6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,17,DNK,1_Division,2025_2026
A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,4,1,Defender,Left/Centre,NaN,70,1,4,3,25,1,1,48,75,26,90,30,15,5,52,17,19,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,7,DNK,1_Division,2025_2026
A. Skipper,aqc0qritba195wf770gyd1149,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,1,NaN,Defender,Centre/Right,NaN,53,NaN,5,NaN,29,2,NaN,24,60,31,90,18,7,4,29,4,8,NaN,3,NaN,2,3,NaN,3,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,7,DNK,1_Division,2025_2026
J. Buus,s8c0oxnoqt6zi7pi88rwawvd,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,2,NaN,Defender,Right,NaN,28,NaN,3,1,10,NaN,NaN,19,37,12,69,17,8,NaN,27,13,17,1,2,1,NaN,NaN,2,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,12,DNK,1_Division,2025_2026
A. Lausen,ate1ymumg2iwzn8uyyf3ts222,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,5,2,Midfielder,Left/Centre,NaN,38,1,3,3,15,1,1,28,48,20,90,14,6,3,36,9,12,NaN,NaN,NaN,2,1,3,1,4,5,1,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,433,1,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,19,DNK,1_Division,2025_2026
L. Vigen,8k4wwchytdstpn0yhrxd5nbv9,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,5,NaN,Midfielder,Centre,NaN,62,3,9,4,15,4,1,48,71,15,90,25,15,10,58,18,22,NaN,4,NaN,6,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,12,DNK,1_Division,2025_2026
M. Maden,15yli690oxmbr4dl1ksti2p9m,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,6,NaN,Midfielder,Centre/Right,NaN,24,3,2,NaN,6,2,1,20,26,7,64,9,6,3,21,10,10,2,NaN,2,1,2,1,2,4,5,3,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,433,1,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,4,DNK,1_Division,2025_2026
L. From,6hmsrr08cllpl4iumu92zskbt,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,6,1,Striker,Left/Centre,NaN,22,4,3,5,3,NaN,NaN,19,28,3,64,9,NaN,2,26,13,19,2,1,2,2,1,1,1,1,6,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,15,DNK,1_Division,2025_2026
M. Brajanac,4krwgfspxdgpq1pli11b04iga,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,8,7,Striker,Centre,NaN,13,2,6,NaN,4,1,1,9,15,6,90,3,1,3,9,7,7,2,2,3,1,1,NaN,1,1,4,1,NaN,1,NaN,1,NaN,1,1,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,6,DNK,1_Division,2025_2026
P. Bjur,6m4anciafmzc24s44xszymbc9,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,5,NaN,Striker,Centre/Right,NaN,28,4,3,10,3,1,1,29,35,4,78,8,4,6,38,17,23,2,NaN,4,4,NaN,3,NaN,3,10,2,NaN,1,1,NaN,NaN,2,2,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,18,DNK,1_Division,2025_2026
B. Baldursson,418pvntm5e5kcoeyjjnzm7hg4,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,NaN,DNK,1_Division,2025_2026
E. Larsen,4qrn5kj136e8h2do3wpv8wr9w,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,NaN,DNK,1_Division,2025_2026
P. Tjørnelund,37mo55lynu3blqnb8k9ln8k16,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Substitute,NaN,Defender,8,NaN,NaN,1,3,NaN,NaN,5,9,3,21,2,1,NaN,7,4,5,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,2,DNK,1_Division,2025_2026
J. Lucena,5sha6xhovfmuzd7rolx1om39w,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,NaN,DNK,1_Division,2025_2026
T. Stagaard,c7buy99bjqmkmno8w5t0189d6,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,1,1,Substitute,NaN,Defender,6,NaN,1,NaN,7,NaN,NaN,1,6,7,12,4,2,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,1,DNK,1_Division,2025_2026
N. Strandby,a3s2lypc1aceu363i78aczx1w,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,1,NaN,Substitute,NaN,Attacker,9,1,5,2,3,1,1,6,10,4,26,4,3,1,7,6,6,1,NaN,1,NaN,NaN,1,NaN,1,2,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,3,DNK,1_Division,2025_2026
J. Ankersen,4mxciw9jsj9l437fd7bv78p91,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,3,1,Substitute,NaN,Attacker,8,2,NaN,1,4,1,NaN,4,10,4,26,3,1,1,6,3,5,1,NaN,1,NaN,NaN,NaN,NaN,2,4,3,1,NaN,NaN,1,1,NaN,NaN,1,1,433,1,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,6,DNK,1_Division,2025_2026
K. Kristensen,45bcgucg627rhrdgt8tn9hd9m,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,NaN,DNK,1_Division,2025_2026
M. Hansen,cod92jjb3qqrg6n1tu15ciwpg,Esbjerg,f1h34qp5zbfl489q8vnkhiq9s,1,NaN,Substitute,NaN,Midfielder,9,1,NaN,NaN,5,NaN,NaN,4,9,5,12,4,1,NaN,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,1,DNK,1_Division,2025_2026
B. Bayrak,dqqswfn9s1tdxjoslts8ks6xg,HB Køge,8cfkisxf1fkxdqtt6tx1tup48,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,12,1,NaN,NaN,12,13,90,16,5,9,12,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,13,DNK,1_Division,2025_2026
L. Bust,6gmm4awyvlf9p7jr9dvnmp0tm,HB Køge,8cfkisxf1fkxdqtt6tx1tup48,2,1,Defender,Left/Centre,NaN,57,NaN,7,1,36,1,NaN,22,63,38,90,28,13,2,27,11,14,NaN,3,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Esbjerg vs HB Køge,c9nw70ftqyiixxbz930d91gd0,2025-09-01,7,DNK,1_Division,2025_2026
