player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
V. Gheorghe,6lnsr00btsn51fooadijl6xnt,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
S. Harrison,4d70ge13biepbln2k00bhw8o9,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Attacker,5,NaN,NaN,NaN,2,NaN,NaN,4,6,2,20,1,1,1,5,2,3,1,NaN,1,1,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,3
F. Ilie,7swcmfz4ush54de99vo9nyaj9,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
R. Ispas,8ez53ckjjogkb2lfvnuhluove,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
C. Itu,xtsn8ubt3wtj6lwlca3bfrop,d1r2jta4ntjseupxy7wxxzs88,3,NaN,Substitute,NaN,Midfielder,37,1,2,3,23,2,1,16,45,23,61,21,7,5,25,2,9,1,NaN,1,3,3,2,3,NaN,3,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,10
T. Niga,6fswmrappvrzow38rizejlh3p,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
R. Mišković,19qtx4n4tmo0pbkzezmieiezu,d1r2jta4ntjseupxy7wxxzs88,1,NaN,Substitute,NaN,Midfielder,30,NaN,1,2,15,1,NaN,15,36,17,61,12,6,1,19,7,10,2,1,2,NaN,1,NaN,1,2,2,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,7
Tailson,bw7vmwmp9auk53lxaiy8fadm2,d1r2jta4ntjseupxy7wxxzs88,1,NaN,Substitute,NaN,Attacker,9,1,1,1,4,NaN,1,5,12,6,30,4,1,1,8,2,2,NaN,NaN,1,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,5
David Popa,1std4s39syf3utuoro591gy6s,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
M. Tănasă,6l4d42ql4g0alypkk9sxt1yj8,d1r2jta4ntjseupxy7wxxzs88,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,NaN
Ș. Ștefanovici,djge31c036x2yoaa2qowcizxm,d1r2jta4ntjseupxy7wxxzs88,2,NaN,Substitute,NaN,Defender,10,2,3,NaN,5,NaN,1,5,10,5,30,1,1,NaN,6,2,2,1,NaN,1,NaN,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,1,Hermannstadt vs Politehnica Iași,cp7dzl7bjm9ghiy5di9n6ebys,2024-08-31,2
L. Popescu,124gyz5skklgy1zla3g1e0p2h,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,14,2,NaN,1,13,14,90,8,1,7,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,2
N. Bancu,et32rvp18jd7iug9evi1ulsd1,83rbv17lblttd5vcb3emcyzms,3,2,Defender,Left,NaN,58,NaN,2,6,19,1,NaN,41,68,22,90,20,12,1,52,14,20,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,15
Grego Sierra,6ewcn8a2adyayonver4w2a0ut,83rbv17lblttd5vcb3emcyzms,3,1,Defender,Left/Centre,NaN,53,NaN,4,1,34,2,NaN,19,58,36,90,19,6,7,22,5,7,NaN,3,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,5
D. Maldonado,46ax1wehohnsnxef6nk4y3uuh,83rbv17lblttd5vcb3emcyzms,2,1,Defender,Centre/Right,NaN,69,NaN,3,2,47,1,NaN,22,76,50,90,24,5,9,26,3,6,NaN,2,NaN,8,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
Ș. Vlădoiu,54o3730hqhavid9wk9uwzjqp5,83rbv17lblttd5vcb3emcyzms,4,NaN,Defender,Right,NaN,57,1,2,5,22,3,1,39,64,24,90,20,11,4,47,15,20,2,1,2,NaN,2,6,2,NaN,1,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,12
M. Căpățînă,2822apcygf3s3ixki2q8e5e51,83rbv17lblttd5vcb3emcyzms,3,NaN,Defensive Midfielder,Left/Centre,NaN,47,NaN,2,1,20,3,NaN,28,49,20,88,9,10,7,32,10,12,1,NaN,1,4,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
T. Oshima,27xc7vdjl1ny1jsgqhsig8oic,83rbv17lblttd5vcb3emcyzms,2,1,Defensive Midfielder,Centre/Right,NaN,66,1,1,1,32,NaN,1,34,72,32,90,13,11,3,40,18,22,1,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,8
C. Mora,7ld5zwj14ozooju5v9kpfnckq,83rbv17lblttd5vcb3emcyzms,8,1,Attacking Midfielder,Left,NaN,35,7,6,5,8,1,2,28,36,8,88,8,1,2,31,13,13,2,NaN,2,1,NaN,2,NaN,2,3,1,1,NaN,1,1,1,1,1,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,11
A. Mitriță,9yceimet7wbytfai5ivr0v4k5,83rbv17lblttd5vcb3emcyzms,6,NaN,Attacking Midfielder,Centre,NaN,41,5,3,7,4,NaN,1,40,48,4,90,12,5,5,52,21,27,2,NaN,3,1,NaN,4,NaN,2,11,2,NaN,4,1,NaN,NaN,2,2,1,1,4231,1,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,24
Ș. Baiaram,2legqqyd5rywbagpdkerbok16,83rbv17lblttd5vcb3emcyzms,5,1,Attacking Midfielder,Right,NaN,19,2,4,3,4,2,1,16,24,5,65,5,3,2,22,9,11,NaN,2,NaN,NaN,NaN,3,NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,10
E. Koljić,2ww6zsdjkbfxvwsobrn122jf9,83rbv17lblttd5vcb3emcyzms,1,NaN,Striker,Centre,NaN,5,NaN,3,1,3,NaN,NaN,4,10,3,66,2,1,NaN,9,3,6,NaN,2,NaN,NaN,NaN,NaN,NaN,1,5,2,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
J. Badelj,3g99ze8u524shar7kp37auadw,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
Ș. Bană,a3kcss3qeo6fatk4yufk4wbh0,83rbv17lblttd5vcb3emcyzms,2,NaN,Substitute,NaN,Midfielder,14,1,NaN,1,4,NaN,NaN,11,16,4,25,2,NaN,2,13,5,5,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,4
D. Barbu,chyp6w003qh3bl3nft05s9fdg,83rbv17lblttd5vcb3emcyzms,1,1,Substitute,NaN,Midfielder,4,NaN,1,2,NaN,NaN,NaN,5,5,NaN,2,1,1,1,6,4,5,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,1
M. Danciu,8leqkk1vejnffpo6swvdabjmc,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
F. Gașpăr,5zfdmbblv8421bjw6yqgjkaok,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
L. Houri,e00u5xbj40h0p36g9eigo6x1x,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
A. Ivan,3tnw7433wslvkpqo8cbhbk82d,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Attacker,7,NaN,NaN,1,1,NaN,NaN,6,10,1,24,NaN,NaN,NaN,9,3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
D. Lazar,a4zpmyhx261gzl0xop3kn8ogl,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
S. Lung,6veqhleq95267xca919eg02j9,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
Basilio Ndong,7ku6qdn0uhwuqkssuvske3g4q,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
V. Screciu,4yya9b58ny1y2j2gj00t05rzd,83rbv17lblttd5vcb3emcyzms,1,NaN,Substitute,NaN,Midfielder,11,NaN,1,NaN,6,NaN,NaN,5,12,7,2,2,NaN,NaN,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,1
G. Zajkov,9okfvgekslb9rsnybu72sfjkl,83rbv17lblttd5vcb3emcyzms,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
B. Siegrist,52lu5mlc9xdqjzgh1ne86wtsl,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,1,1,14,1,NaN,4,18,16,90,27,9,10,19,2,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,17
C. Braun,7o3r47e6xani3j1o0le7cdoet,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Defender,Left,NaN,16,NaN,2,NaN,13,1,NaN,5,23,15,80,13,4,2,11,1,5,NaN,1,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,1,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,12
A. Pașcanu,9qjab831lceuzrrfn5rr2xzop,m3g7lo120vb7qbmq5sqey05b,1,1,Defender,Left/Centre,NaN,53,NaN,4,NaN,50,3,NaN,5,59,53,90,14,1,3,8,1,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
C. Săpunaru,5eb6gchdzorsbiqlxhpnzmy1h,m3g7lo120vb7qbmq5sqey05b,4,1,Defender,Centre/Right,NaN,27,NaN,NaN,NaN,26,NaN,NaN,3,29,26,69,10,2,NaN,5,NaN,2,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,2
C. Manea,8x7be6lxskh4h1bisdrlqbg7p,m3g7lo120vb7qbmq5sqey05b,3,1,Defender,Right,NaN,21,1,4,6,10,1,NaN,12,26,12,90,17,4,1,17,4,6,NaN,1,NaN,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,14
L. Gojković,64530alpz2hqoawb8sqjm4and,m3g7lo120vb7qbmq5sqey05b,5,NaN,Defensive Midfielder,Left/Centre,NaN,44,1,7,NaN,26,4,1,19,46,27,90,13,9,4,21,10,12,NaN,NaN,NaN,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
R. Oaidă,6jkvlv555elh6iz9opb67huqd,m3g7lo120vb7qbmq5sqey05b,2,NaN,Defensive Midfielder,Centre/Right,NaN,26,NaN,1,1,15,NaN,NaN,12,32,18,90,10,7,3,15,4,7,NaN,NaN,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,6
C. Petrila,67hfaalys0ni4x45wgwoa2oh6,m3g7lo120vb7qbmq5sqey05b,3,1,Attacking Midfielder,Left,NaN,10,1,6,3,5,1,NaN,5,15,8,90,6,1,2,7,4,5,NaN,1,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
F. Hasani,8258vsqzv0en8n46fzfdny0a1,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Attacking Midfielder,Centre,NaN,11,1,4,NaN,3,1,1,8,14,4,74,4,1,5,10,2,4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,3
R. Pop,9myom09gva29cafis8whnaf4k,m3g7lo120vb7qbmq5sqey05b,2,NaN,Attacking Midfielder,Right,NaN,6,1,4,1,4,1,1,3,15,7,69,7,1,1,9,2,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,13
B. Burmaz,a2qu883mibccm3ap7z9lvhai2,m3g7lo120vb7qbmq5sqey05b,8,6,Striker,Centre,NaN,3,NaN,5,1,2,NaN,NaN,2,8,3,90,5,2,1,7,1,4,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,10
M. Aioani,9kdoy69kqzaof5cqy4mhabfft,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
F. Blažek,94jrke415kozp4ycyq1u5ysbt,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
A. Borza,bl6uq3fvylco5rnk4g6510sno,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,4,NaN,1,NaN,4,NaN,NaN,NaN,5,4,10,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,2
P. Iacob,933igop1dhpmqez0b9s5l7pat,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
C. Ignat,5iix0057bmrb8x99ebkm234a2,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,5,NaN,NaN,NaN,4,NaN,NaN,1,5,4,21,1,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
T. Jambor,6fhmnxujo1wxgmob0f1ubor56,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
M. Käit,4g75fcep78w6gcpat5kt26ehh,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
O. El Sawy,f4x837wbix4d1g1pk9m7xurys,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,NaN
C. Micovschi,7sq6jlg1jq1e8pt0xyujqjdgp,m3g7lo120vb7qbmq5sqey05b,2,NaN,Substitute,NaN,Midfielder,2,2,NaN,NaN,2,NaN,NaN,NaN,4,2,21,1,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Universitatea Craiova vs Rapid Bucureşti,cosqpdumqdwrhlrboh9wb7sb8,2024-08-31,7
